Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
09/05/2018,3.234.280,"146.129.399,00",6.366.690,"317.337.830,00",1.392.820,"50.843.632,00",992.820,"73.842.132,00"
09/04/2018,3.880.840,"174.694.470,00",6.027.600,"171.496.247,00",1.565.000,"40.304.500,00",1.335.000,"37.513.500,00"
08/31/2018,6.156.790,"285.769.829,00",4.618.060,"282.753.643,00",3.829.640,"272.388.475,00",3.125.980,"253.207.453,00"
08/30/2018,7.995.980,"342.437.555,00",15.133.360,"492.316.678,00",4.465.578,"175.840.103,00",2.577.778,"136.263.743,00"
08/29/2018,4.606.440,"204.279.195,00",9.266.270,"344.528.953,00",2.848.147,"108.661.746,00",1.348.147,"69.699.746,00"
08/28/2018,11.297.430,"520.529.283,00",6.250.640,"258.239.360,00",1.870.000,"30.697.500,00",70.000,"1.984.500,00"
08/27/2018,4.648.650,"236.805.765,00",5.801.160,"209.837.166,00",1.411.260,"84.941.269,00",836.260,"66.504.769,00"
08/24/2018,5.639.940,"263.496.245,00",5.226.370,"282.895.011,00",2.500.011,"133.221.350,00",2.748.711,"131.716.600,00"
08/23/2018,3.626.920,"176.053.649,00",4.735.810,"218.113.890,00",2.018.138,"53.059.431,00",1.958.138,"51.221.931,00"
08/22/2018,3.983.120,"192.202.239,00",4.511.440,"146.797.182,00",3.714.770,"164.092.837,00",2.594.940,"111.652.351,00"
08/21/2018,2.479.720,"102.932.636,00",4.842.400,"182.490.695,00",1.360.810,"74.945.907,00",693.410,"26.120.807,00"
08/20/2018,3.573.340,"215.585.052,00",6.499.820,"279.614.700,00",337.697,"19.215.910,00",252.897,"15.071.830,00"
08/17/2018,6.386.590,"254.276.099,00",4.277.890,"174.793.688,00",3.393.040,"133.263.435,00",3.638.040,"140.625.685,00"
08/16/2018,5.547.630,"225.647.329,00",11.437.080,"473.305.724,00",4.035.803,"157.218.099,00",4.183.371,"191.738.166,00"
08/15/2018,2.300.500,"138.005.665,00",2.657.720,"177.254.095,00",1.160.443,"84.936.922,00",919.633,"63.777.403,00"
08/14/2018,3.979.130,"199.793.087,00",5.252.960,"261.552.786,00",1.168.510,"42.158.515,00",793.710,"29.152.495,00"
08/13/2018,4.500.310,"217.818.463,00",6.810.560,"382.227.883,00",953.400,"50.062.758,00",888.870,"39.797.103,00"
08/10/2018,4.214.000,"188.779.627,00",7.376.210,"305.426.073,00",1.504.951,"67.084.918,00",2.536.766,"117.363.499,00"
08/09/2018,5.043.450,"195.161.264,00",5.434.860,"276.608.257,00",1.308.940,"63.581.166,00",1.588.940,"97.740.866,00"
08/08/2018,3.499.600,"179.757.721,00",5.592.290,"373.807.767,00",4.488.806,"141.569.531,00",4.288.806,"138.487.231,00"
08/07/2018,6.765.580,"342.693.793,00",9.555.990,"624.271.891,00",10.181.110,"914.068.780,00",9.959.630,"863.036.970,00"
08/06/2018,5.131.650,"301.287.164,00",15.448.060,"749.915.956,00",4.969.900,"494.519.210,00",4.969.900,"494.519.210,00"
08/03/2018,3.312.290,"174.182.174,00",13.539.710,"560.470.918,00",11.517.760,"360.895.384,00",10.908.180,"349.332.274,00"
08/02/2018,3.311.830,"168.913.705,00",6.302.670,"392.768.385,00",3.705.070,"129.944.537,00",3.465.070,"127.073.137,00"
08/01/2018,3.375.820,"194.134.917,00",1.606.170,"150.132.350,00",873.340,"53.724.960,00",2.848.340,"286.354.960,00"
07/31/2018,7.368.800,"295.883.814,00",4.449.140,"291.698.111,00",1.359.850,"60.963.354,00",1.409.850,"68.513.354,00"
07/30/2018,2.790.850,"127.589.719,00",3.405.600,"176.723.419,00",1.607.230,"128.279.866,00",1.285.030,"118.617.526,00"
07/27/2018,3.825.650,"135.616.878,00",2.713.170,"115.407.664,00",3.496.870,"199.316.006,00",2.846.150,"188.258.626,00"
07/26/2018,7.225.590,"302.182.967,00",9.150.770,"297.363.049,00",1.656.290,"91.557.479,00",726.290,"73.318.479,00"
07/25/2018,3.785.540,"188.865.833,00",8.167.910,"230.165.781,00",1.774.650,"116.133.680,00",1.844.820,"118.112.474,00"
07/24/2018,6.496.810,"270.608.628,00",11.622.810,"393.176.213,00",1.048.700,"57.704.790,00",3.008.700,"276.944.790,00"
07/23/2018,7.016.850,"284.417.526,00",4.630.420,"192.715.169,00",5.844.460,"221.587.609,00",5.844.460,"221.587.609,00"
07/20/2018,5.506.900,"237.657.427,00",4.878.550,"220.340.837,00",6.227.260,"207.506.825,00",8.183.060,"428.187.455,00"
07/19/2018,7.467.980,"318.830.354,00",5.964.180,"367.132.469,00",7.793.709,"279.177.499,00",5.793.709,"221.177.499,00"
07/18/2018,5.334.250,"202.581.540,00",9.362.770,"450.990.492,00",3.043.107,"164.504.504,00",1.043.107,"96.704.504,00"
07/17/2018,4.518.900,"171.499.684,00",6.821.100,"338.258.446,00",790.000,"23.205.128,00",578.000,"15.997.128,00"
07/16/2018,3.401.680,"169.132.898,00",5.445.920,"275.514.187,00",7.275.280,"722.203.829,00",6.818.300,"706.438.019,00"
07/13/2018,5.652.780,"214.226.414,00",7.215.970,"244.499.250,00",776.620,"19.709.871,00",524.220,"16.676.651,00"
07/12/2018,3.328.710,"100.068.798,00",6.486.590,"193.618.471,00",1.267.900,"20.706.545,00",545.900,"15.862.045,00"
07/11/2018,9.662.630,"407.879.797,00",10.213.610,"418.348.840,00",7.620.000,"259.008.010,00",5.810.000,"232.712.310,00"
07/10/2018,7.226.760,"337.001.905,00",9.181.120,"407.107.652,00",3.980.830,"144.611.224,00",4.630.830,"147.337.124,00"
07/09/2018,5.321.350,"193.913.084,00",10.598.810,"336.261.193,00",3.370.910,"65.458.291,00",3.568.810,"68.194.111,00"
07/06/2018,8.027.860,"278.661.137,00",17.996.040,"670.441.829,00",5.359.170,"128.723.446,00",2.612.060,"55.974.706,00"
07/05/2018,8.170.080,"374.377.268,00",9.942.380,"520.425.515,00",1.418.500,"86.299.933,00",1.096.450,"81.338.555,00"
07/04/2018,6.380.640,"310.382.605,00",15.192.400,"672.109.123,00",2.954.477,"93.748.196,00",954.477,"66.112.196,00"
07/03/2018,9.572.890,"494.965.986,00",19.679.790,"801.447.781,00",2.137.030,"108.402.633,00",4.125.010,"153.413.673,00"
07/02/2018,14.618.270,"610.258.646,00",8.390.360,"413.638.503,00",1.530.880,"167.761.476,00",1.430.880,"166.249.976,00"
06/29/2018,7.187.030,"409.260.701,00",12.144.080,"741.690.623,00",3.892.400,"157.644.596,00",3.028.160,"132.568.788,00"
06/28/2018,6.587.290,"316.510.176,00",6.989.040,"350.801.349,00",2.581.890,"144.165.900,00",2.114.140,"135.190.135,00"
06/27/2018,4.798.080,"221.754.013,00",5.608.050,"244.098.085,00",1.981.397,"59.467.309,00",10.878.457,"162.082.439,00"
06/26/2018,3.162.020,"103.737.887,00",3.361.140,"149.205.899,00",3.240.280,"112.017.608,00",3.613.360,"85.896.448,00"
06/25/2018,3.920.690,"222.803.329,00",3.750.970,"214.432.362,00",1.330.090,"64.925.607,00",650.090,"36.062.607,00"
06/22/2018,10.385.010,"542.094.506,00",6.892.080,"362.624.912,00",924.230,"89.028.820,00",1.750.000,"98.872.500,00"
06/21/2018,8.112.570,"402.677.231,00",6.565.810,"337.294.117,00",1.422.190,"120.484.442,00",2.150.830,"142.607.426,00"
06/20/2018,8.069.370,"354.162.553,00",11.912.580,"448.167.348,00",1.302.000,"40.698.776,00",984.000,"33.161.776,00"
06/19/2018,11.955.790,"552.634.753,00",15.512.020,"630.072.271,00",5.865.180,"363.618.333,00",7.597.010,"389.179.931,00"
06/18/2018,3.483.660,"132.225.106,00",11.156.180,"520.622.691,00",2.276.260,"131.743.745,00",5.776.260,"188.988.745,00"
06/15/2018,16.999.280,"806.135.493,00",40.274.390,"1.302.094.381,00",2.592.323,"249.530.993,00",5.235.473,"454.557.318,00"
06/14/2018,5.894.060,"335.369.441,00",28.168.120,"846.997.608,00",1.787.030,"97.548.783,00",3.087.030,"119.144.283,00"
06/13/2018,4.684.370,"270.693.053,00",5.777.050,"273.156.570,00",730.000,"24.947.120,00",689.000,"29.832.500,00"
06/12/2018,7.771.150,"367.015.275,00",10.938.550,"513.807.633,00",3.926.590,"164.961.913,00",6.445.590,"435.062.913,00"
06/11/2018,4.954.130,"306.266.599,00",7.209.830,"399.483.614,00",5.600.710,"315.944.489,00",9.482.680,"377.327.690,00"
06/08/2018,3.103.770,"208.477.478,00",5.282.050,"254.882.430,00",1.943.400,"136.671.248,00",3.562.400,"164.855.868,00"
06/07/2018,8.707.770,"490.608.776,00",6.877.570,"330.364.691,00",2.335.830,"189.032.575,00",2.982.180,"168.758.255,00"
06/06/2018,5.228.380,"268.040.196,00",7.063.780,"420.002.497,00",2.623.440,"190.164.381,00",1.513.260,"96.429.441,00"
06/05/2018,7.854.990,"468.158.066,00",10.866.140,"480.731.330,00",2.057.340,"127.402.346,00",3.348.340,"136.231.104,00"
06/04/2018,7.556.010,"446.145.384,00",12.175.360,"473.491.473,00",1.984.980,"106.402.666,00",1.784.980,"79.264.666,00"
06/01/2018,12.559.540,"666.527.676,00",13.054.670,"572.707.104,00",3.121.270,"160.470.970,00",5.107.700,"206.867.420,00"
05/31/2018,12.731.450,"802.072.607,00",19.181.980,"1.354.377.173,00",3.279.660,"88.853.039,00",886.070,"42.811.299,00"
05/30/2018,8.216.600,"384.816.360,00",12.514.900,"588.255.465,00",1.989.520,"103.193.659,00",3.379.520,"124.857.259,00"
05/29/2018,10.570.610,"435.789.830,00",8.833.210,"378.718.551,00",1.218.860,"34.351.934,00",2.814.010,"50.390.524,00"
05/28/2018,9.333.580,"391.663.394,00",8.245.950,"347.850.383,00",8.629.900,"515.106.651,00",8.469.900,"501.127.031,00"
05/25/2018,6.641.580,"332.061.393,00",11.965.530,"506.810.904,00",4.323.750,"160.600.891,00",11.563.750,"340.429.131,00"
05/24/2018,9.245.150,"522.814.877,00",13.616.240,"530.326.961,00",4.911.389,"180.814.333,00",3.811.389,"163.412.833,00"
05/23/2018,6.870.220,"382.473.362,00",8.286.660,"446.927.767,00",11.220.830,"1.136.266.415,00",9.920.830,"1.399.072.415,00"
05/22/2018,6.256.110,"310.353.158,00",10.914.840,"552.637.419,00",9.304.742,"315.792.620,00",11.266.042,"549.668.315,00"
05/21/2018,4.680.330,"245.129.347,00",10.848.490,"539.736.837,00",3.145.580,"97.287.646,00",2.673.790,"86.515.296,00"
05/18/2018,6.221.550,"361.997.993,00",7.273.900,"433.953.276,00",8.186.190,"295.094.748,00",7.762.640,"316.370.973,00"
05/17/2018,4.997.010,"269.964.551,00",7.379.230,"399.142.918,00",2.443.080,"61.979.941,00",1.666.965,"79.111.264,00"
05/16/2018,5.831.320,"305.881.931,00",8.281.270,"470.911.304,00",11.587.047,"123.423.581,00",1.267.500,"60.757.100,00"
05/15/2018,6.098.190,"353.110.379,00",9.328.130,"534.593.858,00",1.915.949,"71.062.763,00",1.338.860,"52.719.498,00"
05/14/2018,6.495.830,"293.016.811,00",8.776.340,"437.585.503,00",2.218.640,"179.567.917,00",1.818.640,"172.807.117,00"
05/11/2018,4.791.240,"307.771.459,00",11.602.590,"526.020.758,00",3.097.780,"151.279.029,00",1.132.780,"119.533.869,00"
05/10/2018,6.533.720,"338.170.746,00",8.667.710,"372.503.371,00",42.674.739,"2.122.451.294,00",9.151.062,"971.111.237,00"
05/09/2018,4.767.630,"277.638.876,00",10.700.440,"573.068.862,00",11.851.485,"686.708.678,00",11.651.485,"682.041.288,00"
05/08/2018,5.473.100,"316.491.494,00",9.102.720,"475.826.627,00",26.128.706,"876.907.531,00",25.928.706,"855.594.531,00"
05/07/2018,3.374.360,"192.811.820,00",11.450.170,"539.119.841,00",15.479.388,"535.319.450,00",14.409.388,"491.659.970,00"
05/04/2018,2.496.920,"190.638.093,00",14.037.700,"750.993.586,00",7.497.654,"388.288.354,00",8.051.544,"410.943.899,00"
05/03/2018,9.223.610,"506.227.278,00",17.538.490,"1.125.123.921,00",13.608.555,"631.211.082,00",12.796.555,"581.397.326,00"
05/02/2018,8.862.240,"478.863.156,00",12.793.380,"784.830.253,00",8.156.518,"535.238.149,00",7.383.518,"510.295.339,00"
04/27/2018,9.301.330,"526.731.981,00",14.292.730,"904.095.580,00",14.760.355,"302.677.641,00",13.310.355,"278.447.041,00"
04/26/2018,13.790.980,"784.156.304,00",13.884.700,"1.003.219.647,00",8.241.850,"363.376.250,00",4.691.850,"290.066.050,00"
04/24/2018,9.973.230,"619.951.852,00",15.735.430,"1.156.032.940,00",4.655.150,"247.403.437,00",2.765.950,"214.484.957,00"
04/23/2018,10.051.170,"506.557.935,00",8.593.240,"503.879.847,00",6.490.029,"374.365.742,00",3.315.029,"275.217.002,00"
04/20/2018,9.264.770,"517.821.166,00",13.623.030,"731.582.140,00",11.069.466,"673.316.491,00",8.669.724,"597.293.114,00"
04/19/2018,10.217.780,"550.794.357,00",13.686.830,"892.623.893,00",6.542.733,"265.312.098,00",3.547.733,"169.184.288,00"
04/18/2018,9.885.940,"627.349.249,00",12.281.500,"654.745.779,00",4.764.210,"278.030.808,00",3.122.560,"185.667.800,00"
04/17/2018,6.299.460,"333.214.360,00",11.056.550,"630.975.118,00",12.396.430,"466.745.826,00",10.829.040,"402.645.136,00"
04/16/2018,5.378.410,"265.434.086,00",10.997.120,"501.352.248,00",4.206.660,"254.482.950,00",1.308.960,"122.344.800,00"
04/13/2018,7.072.100,"423.852.212,00",10.623.880,"522.180.177,00",3.881.030,"279.550.659,00",2.496.300,"220.327.983,00"
04/12/2018,11.469.700,"602.387.238,00",16.106.670,"789.335.606,00",3.681.932,"198.435.657,00",1.251.932,"95.169.717,00"
04/11/2018,12.041.630,"696.389.058,00",13.184.390,"709.091.337,00",17.388.776,"808.527.213,00",18.418.776,"1.000.153.213,00"
04/10/2018,13.280.210,"718.372.561,00",14.086.390,"685.310.190,00",17.613.404,"925.289.707,00",17.967.004,"797.796.493,00"
04/09/2018,16.360.180,"755.318.573,00",11.998.930,"620.802.133,00",5.448.630,"319.384.893,00",4.156.850,"201.192.418,00"
04/06/2018,9.768.320,"477.666.687,00",9.836.600,"442.544.799,00",3.906.200,"225.939.934,00",8.319.200,"231.075.934,00"
04/05/2018,10.055.200,"381.858.483,00",8.814.560,"443.669.997,00",2.635.240,"162.880.326,00",4.220.240,"197.326.666,00"
04/04/2018,12.600.770,"573.129.534,00",9.331.310,"531.061.972,00",22.472.101,"1.003.834.028,00",22.272.101,"981.668.028,00"
04/03/2018,11.086.170,"574.992.790,00",16.265.780,"927.152.296,00",9.466.485,"613.418.012,00",10.012.969,"594.636.498,00"
04/02/2018,8.872.850,"544.991.472,00",8.496.550,"467.488.600,00",1.071.160,"115.683.382,00",1.887.870,"131.304.548,00"
03/30/2018,8.816.970,"466.425.180,50",4.402.790,"313.992.635,70",10.358.213,"780.900.581,10",7.253.213,"609.902.671,10"
03/29/2018,10.238.930,"486.734.074,00",5.858.030,"353.010.214,00",4.571.546,"331.767.428,00",8.848.838,"619.947.765,00"
03/28/2018,8.612.840,"393.130.831,60",6.570.790,"413.445.433,20",17.577.971,"1.101.557.848,45",18.695.301,"1.002.892.732,55"
03/27/2018,7.401.230,"396.036.490,00",12.107.740,"739.813.355,00",2.787.661,"156.261.932,00",5.507.271,"197.797.677,00"
03/26/2018,9.014.240,"516.742.871,00",12.525.630,"577.390.336,00",1.260.000,"77.195.500,00",4.008.820,"112.665.173,00"
03/23/2018,11.243.490,"569.813.885,00",9.570.890,"412.118.357,00",3.546.592,"214.450.687,00",4.362.592,"231.918.087,00"
03/22/2018,9.435.970,"457.295.031,00",10.664.550,"363.751.850,00",6.567.000,"227.459.563,00",11.721.100,"317.938.133,00"
03/21/2018,11.725.550,"631.805.631,00",8.595.430,"354.841.004,00",7.028.307,"442.402.660,00",9.215.807,"486.439.350,00"
03/20/2018,5.418.520,"266.088.686,00",13.308.520,"433.728.347,00",1.671.250,"144.219.096,00",9.381.250,"271.368.466,00"
03/19/2018,7.601.770,"402.706.443,00",11.517.690,"440.272.356,00",10.325.500,"498.500.564,00",8.625.500,"345.648.364,00"
03/16/2018,16.053.410,"994.225.750,00",45.022.510,"2.036.835.975,00",7.093.560,"413.538.800,00",5.353.420,"337.271.474,00"
03/15/2018,9.096.530,"430.486.186,00",8.644.060,"454.004.722,00",2.788.640,"156.552.370,00",3.593.640,"170.061.430,00"
03/14/2018,11.506.810,"424.730.802,00",13.026.290,"546.830.668,00",4.294.200,"161.241.330,00",6.544.200,"233.657.770,00"
03/13/2018,9.283.620,"470.886.430,00",11.763.900,"537.828.505,00",4.299.980,"230.309.795,00",3.449.980,"206.084.255,00"
03/12/2018,8.456.110,"471.036.332,00",8.454.680,"369.692.876,00",13.027.466,"618.259.013,00",2.317.901,"208.658.981,00"
03/09/2018,10.561.960,"509.133.462,00",12.406.380,"667.188.817,00",4.542.050,"383.996.201,00",6.921.104,"443.130.965,00"
03/08/2018,8.245.630,"392.080.695,00",12.617.890,"567.422.605,00",2.655.030,"214.625.516,00",1.605.030,"197.781.616,00"
03/07/2018,14.073.470,"651.276.181,00",8.971.970,"551.418.942,00",7.642.166,"512.699.611,00",9.117.166,"543.773.461,00"
03/06/2018,12.001.330,"629.910.804,00",13.097.630,"530.164.219,00",1.196.990,"129.846.551,00",1.327.603,"147.492.523,00"
03/05/2018,8.161.740,"380.602.154,00",14.944.890,"627.614.017,00",6.077.700,"924.151.308,00",8.577.700,"969.567.308,00"
03/02/2018,9.379.100,"460.317.721,00",9.833.130,"452.655.056,00",1.120.500,"77.718.821,00",3.450.500,"183.112.821,00"
03/01/2018,4.036.640,"255.059.991,00",7.988.720,"405.532.161,00",3.168.000,"131.750.000,00",3.168.000,"131.750.000,00"
02/28/2018,10.497.280,"576.301.952,00",15.700.820,"786.935.785,00",4.424.390,"514.823.681,00",6.969.390,"628.182.081,00"
02/27/2018,10.854.150,"508.343.537,00",14.177.900,"562.852.754,00",615.000,"65.511.570,00",3.725.000,"118.760.570,00"
02/26/2018,8.898.350,"432.964.138,00",12.257.600,"601.446.581,00",1.336.850,"78.294.293,00",1.094.310,"78.551.713,00"
02/23/2018,7.707.440,"425.999.818,00",14.705.610,"645.036.066,00",1.715.743,"68.990.293,00",3.193.627,"91.767.038,00"
02/22/2018,10.810.890,"477.434.117,00",8.844.490,"378.822.461,00",2.964.520,"182.147.530,00",2.606.090,"173.150.925,00"
02/21/2018,12.766.580,"638.043.741,00",14.134.460,"694.288.765,00",4.882.387,"357.881.683,00",4.382.396,"348.456.896,00"
02/13/2018,5.324.020,"277.434.563,00",17.600.180,"755.798.796,00",1.289.440,"46.079.919,00",1.262.860,"44.487.777,00"
02/12/2018,9.838.520,"530.331.587,00",20.211.050,"995.752.615,00",2.120.370,"83.452.876,00",1.120.370,"67.116.876,00"
02/09/2018,9.332.860,"432.163.344,00",16.779.410,"745.573.136,00",3.886.318,"101.268.297,00",1.592.650,"60.693.388,00"
02/08/2018,9.845.670,"422.904.716,00",6.459.390,"254.967.378,00",9.314.223,"782.996.717,00",3.799.273,"557.824.407,00"
02/07/2018,9.236.240,"446.564.410,00",8.199.450,"407.010.841,00",1.856.090,"67.239.005,00",7.656.090,"320.561.005,00"
02/06/2018,27.798.630,"1.193.341.474,00",19.636.510,"983.771.516,00",6.804.960,"519.812.597,00",6.007.740,"646.330.155,00"
02/05/2018,14.856.800,"538.668.477,00",11.885.650,"481.057.025,00",15.351.080,"1.109.516.052,00",7.851.080,"976.224.052,00"
02/02/2018,15.804.850,"636.709.116,00",10.340.510,"512.991.841,00",8.863.306,"370.677.453,00",1.120.120,"102.150.736,00"
02/01/2018,14.723.070,"683.919.113,00",10.295.990,"488.257.791,00",12.549.867,"552.018.852,00",9.149.867,"480.005.252,00"
01/31/2018,15.659.800,"853.134.978,00",12.622.320,"715.606.435,00",10.235.788,"379.342.745,00",5.780.900,"377.914.589,00"
01/30/2018,20.630.880,"767.306.069,00",15.549.360,"958.425.271,00",10.639.970,"304.706.238,00",866.970,"147.357.238,00"
01/29/2018,16.610.060,"599.663.103,00",12.277.590,"768.113.046,00",4.257.530,"214.777.119,00",3.204.533,"280.144.024,00"
01/26/2018,19.940.820,"862.659.123,00",9.925.660,"506.127.186,00",2.818.460,"153.751.050,00",1.868.460,"132.009.650,00"
01/25/2018,38.871.640,"1.595.734.293,00",20.495.540,"1.086.176.857,00",15.809.000,"793.021.589,00",11.944.020,"634.577.811,00"
01/22/2018,16.637.790,"849.093.170,00",6.607.180,"457.261.731,00",4.414.000,"131.733.200,00",0,"0,00"
01/19/2018,21.181.810,"986.109.886,00",8.686.390,"592.891.718,00",20.198.710,"385.580.256,00",1.278.550,"48.247.446,00"
01/18/2018,15.476.470,"613.467.382,00",7.222.200,"441.663.837,00",9.064.690,"335.473.110,00",355.470,"14.649.250,00"
01/17/2018,14.407.440,"532.702.574,00",8.256.860,"403.974.465,00",15.350.640,"488.021.603,00",4.337.090,"204.740.909,00"
01/16/2018,14.606.880,"691.770.686,00",10.480.680,"467.181.432,00",14.425.680,"403.951.388,00",2.641.900,"191.106.103,00"
01/15/2018,13.682.180,"664.657.405,00",8.290.490,"383.659.776,00",14.582.882,"410.637.471,00",2.007.882,"161.434.471,00"
01/12/2018,20.289.670,"905.134.827,00",6.939.380,"301.224.994,00",16.005.150,"485.145.136,00",2.612.750,"215.764.716,00"
01/11/2018,14.624.320,"713.108.419,00",9.811.560,"414.612.479,00",8.322.890,"360.469.062,00",2.202.890,"206.363.462,00"
01/10/2018,17.737.450,"793.921.321,00",9.764.990,"498.115.319,00",10.011.911,"459.448.270,00",5.681.911,"343.608.510,00"
01/09/2018,13.501.390,"529.887.590,00",11.065.630,"464.650.596,00",10.506.890,"526.051.864,00",6.197.890,"397.500.939,00"
01/08/2018,9.165.050,"433.204.620,00",12.995.140,"462.609.434,00",18.056.943,"656.081.841,00",1.735.080,"77.301.908,00"
01/05/2018,14.836.590,"594.706.121,00",6.911.280,"314.642.025,00",2.526.770,"281.288.087,00",1.926.776,"271.250.566,00"
01/04/2018,9.834.050,"476.087.049,00",11.859.840,"406.840.684,00",2.737.880,"189.233.592,00",3.437.880,"185.604.992,00"
01/03/2018,11.284.730,"515.657.619,00",8.355.470,"333.286.210,00",7.020.000,"229.867.280,00",7.140.000,"232.036.000,00"
01/02/2018,7.627.250,"340.103.247,00",4.007.060,"168.909.474,00",2.006.810,"113.429.280,00",794.170,"45.252.976,00"
12/29/2017,13.472.820,"593.088.564,00",3.283.130,"161.500.308,00",7.061.900,"808.296.029,00",1.071.320,"108.086.757,00"
12/28/2017,9.946.500,"448.677.923,00",5.381.580,"282.407.901,00",1.295.910,"54.306.334,00",695.910,"44.721.334,00"
12/27/2017,13.297.520,"533.071.045,00",4.074.540,"201.104.556,00",3.582.575,"115.165.161,00",3.280.575,"145.649.161,00"
12/26/2017,5.810.630,"240.307.358,00",5.063.960,"171.558.185,00",900.000,"66.780.000,00",0,"0,00"
12/25/2017,1.902.290,"74.653.693,00",1.253.160,"55.142.616,00",1.450.000,"22.656.250,00",65.000,"1.013.870,00"
12/22/2017,12.970.930,"504.619.199,00",4.452.110,"224.134.854,00",18.934.830,"3.462.937.517,00",17.134.830,"3.428.692.517,00"
12/21/2017,10.225.100,"424.841.689,00",4.758.690,"204.161.479,00",2.063.000,"92.251.886,00",190.000,"39.815.480,00"
12/20/2017,9.576.770,"359.052.703,00",4.547.530,"206.879.080,00",2.181.319,"87.764.532,00",1.561.319,"68.194.532,00"
12/19/2017,10.790.020,"490.999.045,00",5.103.270,"306.066.340,00",1.901.544,"58.142.884,00",401.544,"30.617.884,00"
12/18/2017,6.193.480,"360.790.508,00",5.332.940,"271.550.517,00",2.871.479,"160.174.016,00",1.592.579,"125.011.396,00"
12/15/2017,15.875.450,"756.308.461,00",33.435.490,"1.232.379.488,00",1.653.000,"48.456.850,00",103.000,"21.973.950,00"
12/14/2017,4.964.260,"285.719.691,00",4.124.040,"213.768.266,00",965.380,"42.794.252,00",365.380,"33.741.452,00"
12/13/2017,8.951.140,"335.856.836,00",7.823.390,"300.394.576,00",6.669.554,"178.585.448,00",5.439.554,"156.712.948,00"
12/12/2017,10.388.380,"426.173.487,00",9.297.270,"276.800.291,00",1.241.190,"78.887.015,00",591.190,"60.585.015,00"
12/11/2017,5.175.400,"250.893.312,00",7.242.750,"270.552.560,00",4.974.150,"189.247.050,00",3.674.150,"169.281.650,00"
12/08/2017,4.825.490,"267.735.954,00",8.672.830,"368.306.330,00",6.987.510,"465.470.843,00",9.387.510,"808.195.843,00"
12/07/2017,5.904.810,"280.248.143,00",8.539.020,"429.455.358,00",5.437.161,"141.064.194,00",857.169,"70.562.530,00"
12/06/2017,6.852.820,"267.842.455,00",10.594.640,"424.961.114,00",3.050.000,"98.512.930,00",1.150.000,"68.912.830,00"
12/05/2017,9.727.880,"360.021.665,00",4.658.320,"236.476.220,00",6.897.108,"583.904.159,00",3.753.160,"532.204.267,00"
12/04/2017,12.181.170,"442.551.218,00",12.437.990,"494.575.569,00",3.240.000,"235.711.120,00",3.240.000,"235.711.120,00"
12/01/2017,7.805.580,"349.016.170,00",4.589.970,"198.846.197,00",1.457.490,"113.016.337,00",1.057.490,"106.799.137,00"
11/30/2017,7.708.980,"327.586.343,00",7.322.930,"427.896.236,00",8.044.410,"512.393.588,00",3.744.410,"445.304.988,00"
11/29/2017,7.363.880,"265.044.448,00",6.031.880,"254.389.329,00",5.478.000,"157.545.438,00",1.298.000,"93.598.638,00"
11/28/2017,39.096.830,"852.553.444,00",5.302.200,"122.237.372,00",13.175.371,"1.386.833.544,00",12.796.977,"1.382.605.967,00"
11/27/2017,10.661.640,"423.018.774,00",3.280.790,"200.166.149,00",3.267.777,"85.255.964,00",467.777,"38.634.964,00"
11/24/2017,7.035.540,"307.969.820,00",11.335.210,"388.391.958,00",8.857.930,"1.226.679.968,00",7.357.930,"1.203.782.468,00"
11/23/2017,6.539.330,"283.474.490,00",9.051.880,"386.356.132,00",4.730.250,"212.771.788,00",330.250,"37.067.988,00"
11/22/2017,12.423.670,"530.123.703,00",10.272.960,"643.277.911,00",8.387.779,"1.249.583.228,00",8.087.779,"1.230.383.228,00"
11/21/2017,9.839.770,"412.411.804,00",9.034.490,"506.843.491,00",2.864.970,"93.404.478,00",764.970,"40.187.478,00"
11/20/2017,6.072.360,"279.758.051,00",8.893.730,"322.562.579,00",10.855.290,"1.254.241.817,00",8.955.290,"1.211.418.817,00"
11/17/2017,8.703.710,"305.530.473,00",7.297.370,"269.551.425,00",6.505.523,"767.644.608,00",6.571.223,"768.065.215,00"
11/16/2017,8.594.430,"315.835.651,00",5.781.370,"204.841.878,00",14.972.728,"2.137.720.387,00",14.612.916,"1.870.554.042,00"
11/15/2017,8.416.420,"417.193.483,00",3.901.370,"211.868.882,00",14.361.650,"1.748.565.142,00",17.133.650,"1.913.493.142,00"
11/14/2017,9.123.570,"469.438.982,00",4.711.860,"216.081.867,00",14.748.986,"2.424.304.425,00",18.748.986,"2.544.304.425,00"
11/13/2017,8.237.410,"571.751.241,00",9.025.640,"602.060.945,00",36.697.513,"6.703.334.623,00",36.377.815,"6.475.195.555,00"
11/10/2017,15.575.750,"1.687.024.756,00",6.311.510,"496.726.619,00",1.374.172,"24.948.298,00",1.474.172,"26.918.298,00"
11/09/2017,9.350.110,"493.733.775,00",6.675.180,"241.134.655,00",2.751.550,"154.998.227,00",2.167.660,"118.066.172,00"
11/08/2017,8.780.460,"388.904.203,00",7.439.890,"282.554.263,00",3.412.180,"146.721.343,00",4.091.180,"115.865.398,00"
