Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
01/23/2019,3.140.680,"72.692.379,00",1.931.660,"40.288.563,00",90.000,"1.198.080,00",375.000,"5.679.250,00"
01/22/2019,2.100.010,"42.900.258,00",4.320.490,"73.275.922,00",595.000,"17.405.530,00",1.255.000,"30.217.430,00"
01/21/2019,2.721.540,"64.447.067,00",4.918.060,"73.631.519,00",1.051.480,"76.607.144,00",1.359.480,"116.964.344,00"
01/18/2019,2.744.900,"68.117.614,00",3.733.950,"87.248.489,00",75.000,"1.432.500,00",711.011,"9.338.501,00"
01/17/2019,4.077.890,"98.982.916,00",6.007.880,"169.712.882,00",54.546,"1.636.380,00",104.546,"2.573.580,00"
01/16/2019,4.325.500,"85.352.718,00",5.753.520,"156.728.697,00",3.681.720,"114.910.948,00",6.216.226,"351.993.690,00"
01/15/2019,3.038.840,"104.525.340,00",4.606.580,"110.076.237,00",321.011,"9.393.500,00",821.470,"13.508.577,00"
01/14/2019,4.648.860,"139.027.124,00",3.529.840,"88.779.106,00",0,"0,00",55.000,"116.700,00"
01/11/2019,5.508.920,"150.146.441,00",7.982.450,"194.311.347,00",107.000,"2.784.100,00",150.000,"2.170.000,00"
01/10/2019,3.286.200,"68.332.608,00",2.076.190,"54.613.903,00",875.000,"18.505.000,00",1.400.000,"77.265.200,00"
01/09/2019,4.888.190,"140.627.766,00",2.989.210,"72.898.343,00",20.000,"62.000,00",930.000,"13.952.000,00"
01/08/2019,2.758.920,"67.349.328,00",2.664.210,"69.562.146,00",133.000,"4.513.400,00",1.294.931,"6.034.378,00"
01/07/2019,5.358.470,"173.738.235,00",5.348.730,"135.096.051,00",3.465.000,"14.862.730,00",2.959.000,"15.344.530,00"
01/04/2019,4.084.260,"77.168.753,00",8.112.293,"202.652.699,00",1.120.000,"17.964.200,00",992.743,"32.028.950,00"
01/03/2019,3.773.310,"95.344.287,00",9.524.450,"274.121.719,00",5.080.000,"82.636.000,00",80.000,"3.520.000,00"
01/02/2019,1.710.950,"34.360.098,00",4.884.850,"143.684.365,00",6.666.420,"115.473.639,00",742.000,"16.722.500,00"
12/28/2018,6.888.270,"195.238.968,00",6.050.680,"137.821.549,00",1.830.823,"40.160.818,00",4.229.193,"87.736.670,00"
12/27/2018,3.411.780,"100.334.654,00",10.033.570,"141.947.124,00",2.070.000,"59.992.000,00",2.865.000,"44.662.500,00"
12/26/2018,5.737.390,"182.768.111,00",6.293.950,"78.694.362,00",4.044.140,"96.605.712,00",1.228.026,"23.737.631,00"
12/25/2018,6.768.230,"233.202.698,00",6.317.410,"72.995.361,00",8.808.550,"179.427.481,00",5.717.700,"84.890.987,00"
12/24/2018,5.046.090,"197.152.743,00",6.419.480,"99.187.019,00",3.771.920,"95.315.366,00",5.235.387,"61.763.275,00"
12/21/2018,5.315.620,"197.194.739,00",4.985.340,"134.170.207,00",5.371.550,"158.706.590,00",2.891.800,"109.149.130,00"
12/20/2018,2.721.600,"103.859.845,00",5.505.900,"147.012.077,00",1.977.340,"49.555.726,00",2.069.450,"38.432.160,00"
12/19/2018,5.912.590,"188.498.548,00",6.094.350,"144.656.471,00",7.980.090,"65.198.181,00",9.924.250,"98.192.874,00"
12/18/2018,7.990.120,"226.382.653,00",5.015.080,"110.207.753,00",2.272.000,"73.464.725,00",4.144.140,"273.287.929,00"
12/17/2018,5.768.270,"188.049.165,00",3.886.380,"86.024.131,00",10.780.002,"138.606.328,00",25.046.550,"567.291.253,00"
12/14/2018,2.654.810,"120.810.908,00",6.391.910,"126.039.392,00",1.972.800,"36.760.731,00",26.424.293,"699.938.688,00"
12/13/2018,2.893.440,"124.814.525,00",5.415.210,"118.123.341,00",3.285.006,"64.087.804,00",3.606.000,"73.397.250,00"
12/12/2018,5.551.050,"181.024.420,00",11.616.040,"228.075.869,00",2.792.000,"42.896.330,00",26.535.170,"708.180.442,00"
12/11/2018,5.611.750,"151.966.206,00",10.979.910,"226.503.889,00",2.200.000,"45.170.000,00",6.015.000,"159.570.000,00"
12/10/2018,4.865.440,"145.668.599,00",9.838.040,"191.521.805,00",3.456.000,"68.375.600,00",30.814.000,"709.346.200,00"
12/07/2018,6.168.940,"190.998.556,00",9.887.760,"190.105.611,00",1.259.170,"55.600.025,00",23.840.000,"658.266.000,00"
12/06/2018,5.446.800,"132.920.438,00",14.477.340,"277.190.077,00",6.119.183,"80.218.658,00",7.297.000,"94.333.700,00"
12/05/2018,4.130.210,"103.394.510,00",9.787.370,"223.918.681,00",8.995.340,"43.715.384,00",34.781.399,"690.148.216,00"
12/04/2018,4.503.760,"124.520.916,00",42.063.440,"671.025.791,00",4.630.000,"98.766.400,00",22.505.800,"539.898.900,00"
12/03/2018,3.352.960,"85.167.018,00",7.319.750,"170.320.491,00",7.304.000,"96.648.000,00",28.382.634,"618.629.412,00"
11/30/2018,3.953.730,"105.075.660,00",14.377.950,"309.868.744,00",3.416.831,"137.397.884,00",2.260.388,"35.109.859,00"
11/29/2018,3.357.710,"81.328.609,00",4.753.800,"104.793.716,00",1.806.000,"32.247.420,00",3.854.000,"83.520.920,00"
11/28/2018,2.697.680,"76.165.350,00",4.382.870,"108.247.509,00",12.574.634,"507.327.376,00",7.786.000,"152.279.720,00"
11/27/2018,1.909.060,"61.774.220,00",2.675.550,"60.317.298,00",5.887.000,"137.417.800,00",6.557.000,"156.247.000,00"
11/26/2018,3.174.420,"71.967.826,00",1.599.390,"43.089.494,00",2.310.000,"56.516.100,00",16.575.000,"1.061.172.100,00"
11/23/2018,3.289.400,"71.089.344,00",4.152.650,"95.941.382,00",189.104,"2.607.148,00",750.000,"13.350.000,00"
11/22/2018,2.874.700,"71.663.692,00",4.566.020,"101.497.688,00",1.122.560,"10.961.196,00",5.405.160,"126.424.860,00"
11/21/2018,3.116.840,"106.425.691,00",6.443.640,"178.728.507,00",1.768.462,"49.198.687,00",2.050.000,"46.523.100,00"
11/20/2018,2.650.520,"86.652.246,00",6.209.700,"185.446.855,00",281.100,"4.041.164,00",980.000,"2.734.200,00"
11/19/2018,2.780.870,"73.472.166,00",4.693.310,"131.514.857,00",3.593.610,"21.162.292,00",0,"0,00"
11/16/2018,4.518.670,"108.136.549,00",17.332.230,"185.295.319,00",672.070,"16.549.200,00",415.900,"28.345.170,00"
11/15/2018,2.916.820,"81.636.807,00",15.519.920,"212.373.216,00",1.335.000,"38.926.000,00",0,"0,00"
11/14/2018,4.225.300,"118.296.728,00",3.697.730,"96.744.247,00",0,"0,00",0,"0,00"
11/13/2018,3.852.540,"113.549.451,00",3.511.250,"102.780.644,00",823.420,"23.349.694,00",1.612.188,"35.791.248,00"
11/12/2018,3.955.700,"100.448.988,00",3.720.760,"79.226.987,00",20.000,"58.200,00",523.880,"7.854.240,00"
11/09/2018,3.754.290,"99.853.692,00",4.371.660,"162.494.032,00",0,"0,00",5.390.830,"178.811.540,00"
11/08/2018,3.215.720,"68.043.687,00",2.026.860,"62.989.231,00",1.606.280,"23.933.572,00",34.078,"114.161,00"
11/07/2018,2.811.260,"71.531.937,00",5.551.680,"201.240.009,00",1.793.450,"67.047.120,00",1.774.440,"38.508.357,00"
11/06/2018,3.575.910,"92.628.655,00",3.141.960,"131.837.453,00",150.000,"4.650.000,00",343.580,"5.799.046,00"
11/05/2018,3.095.890,"90.328.876,00",5.171.990,"152.559.611,00",0,"0,00",1.799.400,"68.332.302,00"
11/02/2018,6.927.350,"210.483.644,00",12.091.840,"451.801.100,00",124.040,"1.829.590,00",920.000,"13.445.200,00"
11/01/2018,4.264.970,"146.826.141,00",3.301.040,"69.428.959,00",11.888.028,"285.835.720,00",6.323.000,"243.435.500,00"
10/31/2018,4.596.960,"98.411.441,00",5.442.460,"150.056.658,00",1.640.040,"70.301.720,00",2.049.849,"55.345.513,00"
10/30/2018,6.394.980,"153.446.194,00",3.709.890,"113.595.877,00",520.000,"7.337.000,00",100.000,"1.945.000,00"
10/29/2018,7.708.050,"201.928.221,00",1.885.250,"59.254.555,00",1.300.000,"25.077.500,00",50.000,"957.500,00"
10/26/2018,6.395.810,"134.833.958,00",3.807.970,"133.525.770,00",3.172.920,"38.026.883,00",105.000,"384.450,00"
10/25/2018,7.710.860,"185.200.541,00",4.875.760,"132.560.551,00",0,"0,00",610.000,"16.047.000,00"
10/24/2018,6.954.200,"212.608.758,00",2.919.270,"85.786.151,00",2.226.260,"137.032.188,00",3.122.134,"151.411.416,00"
10/23/2018,9.695.480,"281.365.261,00",5.572.060,"152.066.340,00",680.000,"14.664.400,00",1.526.899,"35.622.053,00"
10/22/2018,5.912.870,"186.568.388,00",3.390.840,"71.533.503,00",725.000,"14.304.050,00",0,"0,00"
10/19/2018,5.835.460,"241.854.461,00",9.359.680,"315.401.883,00",280.000,"11.060.000,00",450.000,"14.805.000,00"
10/18/2018,2.996.600,"103.903.980,00",6.369.800,"142.856.468,00",332.000,"2.291.440,00",33.540,"570.180,00"
10/17/2018,5.214.360,"182.407.626,00",3.884.930,"99.560.314,00",0,"0,00",30.000,"4.089.000,00"
10/16/2018,2.468.280,"52.752.885,00",3.717.560,"116.783.069,00",0,"0,00",590.000,"16.801.800,00"
10/15/2018,5.697.150,"178.244.460,00",5.335.140,"195.908.997,00",500.000,"7.722.500,00",745.136,"10.774.403,00"
10/12/2018,5.668.980,"156.021.731,00",10.071.610,"296.626.508,00",1.539.930,"4.003.818,00",5.353.362,"93.211.996,00"
10/11/2018,16.094.130,"476.648.843,00",5.944.620,"191.927.358,00",490.000,"6.511.900,00",2.163.607,"47.511.616,00"
10/10/2018,8.619.940,"285.139.591,00",3.460.220,"85.985.292,00",940.000,"18.330.000,00",6.707.500,"152.667.000,00"
10/09/2018,2.898.590,"105.200.793,00",10.781.030,"205.650.012,00",896.706,"14.360.595,00",644.170,"33.739.024,00"
10/08/2018,5.056.100,"149.093.688,00",16.001.130,"309.605.964,00",1.000.000,"16.097.200,00",600.000,"23.190.000,00"
10/05/2018,10.319.210,"332.763.407,00",15.392.920,"279.253.411,00",790.000,"33.901.000,00",451.000,"9.412.500,00"
10/04/2018,5.890.090,"167.106.774,00",9.974.440,"204.015.741,00",300.000,"4.897.500,00",0,"0,00"
10/03/2018,4.938.800,"151.318.050,00",11.339.580,"213.327.995,00",0,"0,00",0,"0,00"
10/02/2018,6.355.090,"218.705.076,00",4.782.730,"122.718.914,00",13.884.100,"358.431.330,00",22.661.368,"486.457.163,00"
10/01/2018,4.351.930,"137.839.901,00",4.795.760,"125.521.110,00",2.952.010,"159.094.150,00",7.873.720,"238.359.194,00"
09/28/2018,5.347.610,"173.709.958,00",5.491.540,"136.945.802,00",0,"0,00",1.893.000,"36.214.500,00"
09/27/2018,5.681.320,"197.321.684,00",3.853.240,"117.767.391,00",0,"0,00",0,"0,00"
09/26/2018,5.282.960,"163.190.783,00",3.252.210,"100.119.272,00",3.800.000,"15.420.000,00",6.760.000,"79.489.400,00"
09/25/2018,4.481.060,"140.776.849,00",3.662.640,"92.200.004,00",250.000,"6.625.000,00",6.355.000,"171.725.000,00"
09/24/2018,3.476.340,"108.013.323,00",6.206.120,"118.505.289,00",1.610.617,"23.756.601,00",1.251.097,"100.120.406,00"
09/21/2018,7.535.410,"214.966.484,00",5.247.260,"136.998.782,00",4.032.110,"70.074.990,00",1.720.000,"49.412.600,00"
09/20/2018,4.444.950,"139.891.182,00",2.853.570,"73.013.899,00",3.100.654,"112.025.425,00",2.085.000,"120.657.500,00"
09/19/2018,4.750.950,"148.698.270,00",4.128.860,"119.485.438,00",0,"0,00",26.375.000,"498.074.400,00"
09/18/2018,3.455.840,"107.753.194,00",5.083.220,"143.434.457,00",3.733.051,"47.911.922,00",5.816.435,"145.020.760,00"
09/17/2018,2.909.660,"125.940.993,00",3.559.280,"109.219.429,00",370.000,"21.935.800,00",1.360.000,"39.035.000,00"
09/14/2018,3.094.560,"106.038.741,00",3.088.250,"94.508.249,00",4.141.040,"55.244.398,00",7.884.016,"160.904.757,00"
09/13/2018,2.156.320,"92.259.753,00",2.570.000,"64.932.217,00",5.422.236,"24.613.909,00",5.060.000,"59.026.900,00"
09/12/2018,4.142.930,"169.970.788,00",1.284.440,"41.199.269,00",2.791.060,"7.472.720,00",954.910,"19.851.270,00"
09/11/2018,1.989.710,"64.205.268,00",3.236.810,"113.224.537,00",10.040.010,"49.424.796,00",9.639.000,"81.429.850,00"
09/10/2018,2.422.880,"59.277.538,00",3.255.310,"114.382.782,00",3.680.000,"20.029.550,00",5.647.250,"64.285.890,00"
09/07/2018,1.924.470,"44.161.634,00",4.475.230,"152.898.271,00",265.000,"710.200,00",1.065.000,"18.948.200,00"
09/06/2018,3.005.960,"98.268.340,00",3.611.200,"108.966.859,00",2.045.510,"43.438.406,00",524.000,"10.121.320,00"
09/05/2018,5.531.280,"166.422.333,00",3.633.960,"117.613.585,00",330.000,"41.363.100,00",700.000,"11.620.500,00"
09/04/2018,4.289.410,"167.427.307,00",2.014.000,"62.122.486,00",3.616.000,"14.952.000,00",3.680.000,"13.859.600,00"
08/31/2018,2.277.820,"89.060.823,00",3.652.430,"113.639.997,00",60.000,"290.600,00",4.456.000,"33.224.600,00"
08/30/2018,3.474.230,"109.538.083,00",4.947.400,"134.785.683,00",0,"0,00",1.420.000,"22.148.700,00"
08/29/2018,3.136.590,"106.835.699,00",2.038.060,"56.212.662,00",2.230.000,"39.963.900,00",2.360.000,"37.796.400,00"
08/28/2018,4.560.660,"150.331.509,00",4.155.460,"119.155.038,00",4.080.000,"27.796.000,00",1.840.000,"28.844.600,00"
08/27/2018,4.016.630,"122.523.751,00",2.359.300,"94.840.342,00",2.160.000,"53.792.400,00",6.295.805,"146.981.999,00"
08/24/2018,5.174.920,"169.294.232,00",2.471.610,"59.993.961,00",500.000,"7.888.500,00",100.000,"1.581.000,00"
08/23/2018,4.003.960,"130.051.107,00",2.965.380,"110.180.552,00",40.000,"151.600,00",100.000,"1.577.500,00"
08/22/2018,3.541.560,"104.398.008,00",5.448.600,"148.462.021,00",10.824.784,"222.381.754,00",18.398.602,"391.479.949,00"
08/21/2018,2.365.230,"61.875.180,00",7.360.970,"164.677.901,00",1.723.990,"33.061.227,00",1.427.260,"54.321.856,00"
08/20/2018,4.479.830,"136.022.897,00",3.798.980,"132.766.489,00",3.742.000,"52.002.200,00",975.000,"2.659.150,00"
08/17/2018,2.579.590,"74.726.337,00",2.952.870,"100.754.094,00",5.201.110,"46.334.700,00",179.600,"3.815.600,00"
08/16/2018,7.706.110,"291.213.298,00",3.494.250,"122.563.288,00",255.890,"37.628.465,00",142.735,"2.654.610,00"
08/15/2018,4.297.790,"135.456.762,00",2.721.600,"90.233.918,00",130.030,"2.012.592,00",55.030,"993.292,00"
08/14/2018,3.146.740,"97.562.504,00",4.686.780,"144.788.747,00",273.000,"8.602.300,00",0,"0,00"
08/13/2018,8.244.310,"236.904.964,00",6.570.110,"219.108.474,00",632.800,"4.397.960,00",219.330,"16.333.815,00"
08/10/2018,5.241.740,"199.729.590,00",2.597.540,"70.209.649,00",4.101.110,"26.052.375,00",1.530.000,"6.907.800,00"
08/09/2018,6.912.160,"240.582.272,00",5.800.280,"164.342.304,00",2.780.000,"49.762.000,00",1.120.000,"58.612.600,00"
08/08/2018,3.382.560,"145.586.172,00",3.834.960,"133.171.077,00",789.920,"5.296.548,00",1.558.000,"78.509.500,00"
08/07/2018,1.723.170,"74.510.673,00",4.002.990,"151.514.593,00",1.299.350,"18.138.170,00",5.877.830,"307.380.430,00"
08/06/2018,2.020.690,"67.183.747,00",4.029.130,"101.706.224,00",742.747,"11.618.339,00",140.000,"906.220,00"
08/03/2018,3.340.390,"133.499.490,00",5.470.460,"195.326.319,00",4.389.120,"60.928.401,00",8.255.753,"72.417.068,00"
08/02/2018,2.243.210,"67.660.927,00",3.154.700,"89.451.047,00",933.737,"15.674.468,00",383.620,"6.470.043,00"
08/01/2018,580.260,"28.737.557,00",1.091.750,"54.816.614,00",165.000,"1.168.750,00",2.000.000,"20.000.000,00"
07/31/2018,6.841.930,"219.036.327,00",4.801.330,"148.427.857,00",233.000,"3.174.150,00",1.430.000,"20.239.000,00"
07/30/2018,4.511.930,"161.222.295,00",3.853.470,"122.645.273,00",58.620,"1.534.850,00",30.000,"720.000,00"
07/27/2018,3.997.680,"121.235.702,00",12.103.010,"242.579.324,00",3.063.000,"68.693.440,00",2.048.720,"57.259.620,00"
07/26/2018,4.721.330,"155.375.143,00",6.069.810,"174.310.268,00",2.493.820,"113.210.144,00",4.063.820,"123.904.144,00"
07/25/2018,6.163.090,"174.729.041,00",5.739.660,"153.792.393,00",4.000.000,"147.719.000,00",2.910.000,"117.337.500,00"
07/24/2018,7.220.600,"231.775.196,00",4.761.110,"129.628.877,00",10.106.500,"281.329.665,00",1.671.570,"90.891.944,00"
07/23/2018,9.166.600,"268.035.532,00",8.371.380,"177.112.610,00",1.420.000,"44.795.000,00",120.000,"3.780.000,00"
07/20/2018,10.341.660,"316.571.204,00",22.939.400,"722.309.614,00",0,"0,00",4.195.703,"54.769.709,00"
07/19/2018,11.135.910,"263.744.520,00",17.062.740,"357.618.704,00",50.000,"274.000,00",2.000.000,"58.000.000,00"
07/18/2018,4.017.590,"138.632.064,00",21.617.440,"461.052.035,00",1.000.000,"49.997.000,00",4.909.160,"156.815.526,00"
07/17/2018,5.476.750,"181.513.073,00",7.090.530,"173.351.630,00",1.220.000,"24.980.800,00",100.000,"2.075.000,00"
07/16/2018,5.115.270,"169.316.936,00",5.288.200,"138.009.833,00",350.000,"6.825.000,00",4.521.780,"61.789.879,00"
07/13/2018,3.575.910,"112.300.914,00",4.728.590,"146.813.945,00",1.104.140,"28.707.640,00",400.000,"6.400.500,00"
07/12/2018,5.559.880,"156.968.849,00",4.146.080,"120.498.259,00",3.300.000,"89.825.000,00",1.170.000,"16.343.050,00"
07/11/2018,6.650.340,"190.950.303,00",7.514.730,"163.018.988,00",2.065.000,"42.132.550,00",1.910.000,"28.295.700,00"
07/10/2018,2.999.110,"84.428.643,00",2.179.190,"71.816.298,00",1.250.000,"21.962.500,00",1.570.000,"25.306.600,00"
07/09/2018,3.578.880,"101.629.910,00",2.315.380,"76.598.033,00",1.660.000,"29.750.550,00",800.000,"11.981.000,00"
07/06/2018,3.574.730,"130.624.226,00",5.007.720,"153.182.462,00",0,"0,00",4.010.000,"83.131.000,00"
07/05/2018,5.329.160,"171.111.247,00",7.184.090,"199.793.917,00",275.410,"2.099.687,00",3.165.000,"81.627.850,00"
07/04/2018,3.219.570,"109.548.321,00",4.064.040,"158.391.099,00",0,"0,00",2.100.000,"30.936.000,00"
07/03/2018,7.865.940,"234.008.028,00",5.895.090,"147.342.579,00",2.807.862,"84.867.120,00",759.361,"5.716.505,00"
07/02/2018,5.407.480,"204.475.354,00",4.103.250,"147.671.310,00",3.702.085,"108.578.857,00",1.100.000,"28.511.500,00"
06/29/2018,2.646.770,"67.461.251,00",6.911.740,"188.792.847,00",2.840.140,"27.454.368,00",11.849.160,"101.598.800,00"
06/28/2018,4.274.310,"120.064.712,00",7.536.270,"237.794.673,00",2.185.000,"57.996.450,00",512.250,"13.430.215,00"
06/27/2018,2.684.500,"92.456.571,00",1.907.930,"73.275.370,00",11.470.000,"238.022.000,00",1.273.300,"23.368.199,00"
06/26/2018,2.232.590,"61.965.445,00",1.926.510,"55.382.217,00",5.984.862,"69.947.028,00",21.326.964,"309.754.014,00"
06/25/2018,2.813.220,"105.679.194,00",4.323.280,"161.485.659,00",6.516.053,"76.738.854,00",8.556.670,"143.545.715,00"
06/22/2018,2.332.770,"71.514.597,00",3.325.710,"128.783.852,00",1.750.000,"32.198.500,00",2.210.000,"33.483.500,00"
06/21/2018,2.419.490,"90.434.194,00",5.081.670,"143.102.890,00",613.000,"8.406.400,00",2.095.717,"28.328.585,00"
06/20/2018,2.751.700,"85.206.179,00",4.078.120,"154.357.788,00",740.000,"51.892.400,00",9.115.000,"164.796.400,00"
06/19/2018,9.374.790,"288.302.827,00",7.946.020,"345.328.908,00",6.977.560,"64.397.978,00",6.824.000,"43.293.340,00"
06/18/2018,5.211.700,"167.588.119,00",3.843.050,"128.023.508,00",17.859.710,"197.308.676,00",7.093.000,"40.615.340,00"
06/15/2018,12.193.060,"131.022.934,00",7.460.640,"124.563.599,00",1.980.000,"34.214.500,00",800.000,"15.762.000,00"
06/14/2018,3.524.320,"125.984.664,00",4.442.570,"162.473.631,00",4.121.250,"57.996.600,00",1.140.000,"8.188.200,00"
06/13/2018,1.246.080,"45.240.801,00",3.765.900,"185.986.968,00",3.680.000,"148.250.000,00",990.000,"5.522.120,00"
06/12/2018,3.570.600,"126.307.923,00",4.715.950,"161.891.549,00",13.890.000,"41.890.200,00",16.104.740,"79.904.508,00"
06/11/2018,4.120.600,"122.654.397,00",4.450.360,"162.438.887,00",5.097.500,"89.724.625,00",745.000,"1.932.350,00"
06/08/2018,3.567.720,"110.557.464,00",3.571.570,"161.874.703,00",3.918.000,"34.218.960,00",2.073.000,"37.125.260,00"
06/07/2018,2.961.060,"102.980.008,00",5.957.140,"203.283.234,00",6.120.190,"36.990.228,00",4.583.650,"61.224.720,00"
06/06/2018,2.796.360,"112.786.846,00",4.488.820,"172.491.925,00",360.000,"19.687.300,00",840.000,"47.812.550,00"
06/05/2018,5.125.370,"148.858.385,00",5.651.280,"207.815.059,00",516.000,"29.167.358,00",528.000,"50.138.800,00"
06/04/2018,2.935.250,"94.893.990,00",3.671.620,"164.522.372,00",2.141.000,"83.685.950,00",695.000,"35.577.000,00"
06/01/2018,4.272.520,"121.929.214,00",4.394.010,"172.099.122,00",3.087.350,"52.696.035,00",2.613.350,"55.027.785,00"
05/31/2018,5.369.170,"159.655.185,00",4.139.230,"145.754.723,00",449.000,"23.158.000,00",2.513.590,"46.411.340,00"
05/30/2018,5.228.400,"148.319.046,00",7.056.560,"271.571.558,00",625.000,"9.158.250,00",160.000,"2.430.400,00"
05/29/2018,8.758.030,"283.224.611,00",14.680.620,"674.122.657,00",760.000,"11.214.000,00",2.115.000,"11.269.960,00"
05/28/2018,10.925.640,"324.075.604,00",8.582.730,"289.016.983,00",4.046.790,"63.958.890,00",4.202.000,"67.482.620,00"
05/25/2018,6.798.640,"224.884.429,00",5.941.420,"195.028.374,00",10.623.000,"160.864.600,00",1.383.000,"42.396.360,00"
05/24/2018,5.537.290,"183.279.475,00",9.627.140,"364.108.283,00",1.255.000,"23.050.400,00",1.100.000,"17.401.500,00"
05/23/2018,9.869.670,"338.872.606,00",4.276.160,"167.780.810,00",290.060,"18.061.850,00",4.496.560,"78.141.600,00"
05/22/2018,9.359.930,"331.851.789,00",3.588.960,"126.394.974,00",20.000,"78.400,00",1.798.330,"30.658.966,00"
05/21/2018,8.064.850,"266.409.483,00",3.018.610,"137.428.477,00",55.000,"4.039.150,00",451.790,"10.072.350,00"
05/18/2018,6.807.880,"219.697.573,00",2.557.770,"96.154.737,00",836.000,"10.165.990,00",1.381.000,"21.570.730,00"
05/17/2018,9.698.710,"246.565.525,00",4.657.460,"173.163.940,00",228.955,"25.185.050,00",1.220.000,"20.247.400,00"
05/16/2018,7.259.060,"156.537.909,00",2.265.010,"79.714.334,00",35.000,"148.400,00",3.228.963,"58.383.622,00"
05/15/2018,10.182.280,"304.086.563,00",3.499.170,"149.988.630,00",35.000,"148.750,00",19.293.000,"314.599.000,00"
05/14/2018,9.771.520,"300.006.504,00",2.988.290,"144.761.155,00",20.000,"113.600,00",1.400.000,"22.960.800,00"
05/11/2018,12.755.700,"295.438.540,00",4.330.930,"171.855.701,00",305.000,"15.900.400,00",2.245.000,"49.040.910,00"
05/10/2018,12.172.060,"295.661.174,00",7.517.000,"268.949.366,00",60.000,"291.800,00",34.823.677,"1.165.640.057,00"
05/09/2018,9.646.470,"251.258.812,00",4.579.480,"156.995.201,00",568.890,"19.722.462,00",3.460.988,"55.083.751,00"
05/08/2018,7.552.830,"230.843.249,00",4.288.760,"138.973.768,00",1.716.000,"61.713.400,00",1.801.000,"76.931.550,00"
05/07/2018,11.175.580,"305.824.602,00",2.946.110,"105.859.126,00",3.216.680,"78.415.550,00",934.730,"32.603.210,00"
05/04/2018,10.713.180,"289.828.286,00",2.271.140,"94.573.741,00",1.358.090,"49.077.520,00",3.302.950,"64.255.608,00"
05/03/2018,12.356.110,"378.462.428,00",3.988.440,"164.488.429,00",645.000,"12.121.600,00",1.442.000,"81.614.820,00"
05/02/2018,7.692.040,"226.472.448,00",4.488.650,"172.326.621,00",255.000,"3.600.850,00",2.990.000,"47.418.310,00"
04/27/2018,11.591.160,"313.734.596,00",3.346.520,"150.262.613,00",4.800.000,"131.048.000,00",9.668.000,"130.615.260,00"
04/26/2018,11.770.380,"370.768.281,00",1.611.890,"62.643.117,00",1.791.000,"130.695.008,00",4.949.814,"182.677.711,00"
04/24/2018,8.959.180,"263.568.778,00",3.323.760,"184.277.333,00",5.400.000,"33.631.800,00",2.719.200,"56.412.080,00"
04/23/2018,7.095.790,"264.460.949,00",4.863.480,"166.167.626,00",508.000,"8.240.080,00",3.497.730,"74.438.835,00"
04/20/2018,6.906.340,"302.383.218,00",6.517.710,"346.541.618,00",160.550,"2.065.320,00",1.470.000,"25.686.520,00"
04/19/2018,6.652.310,"265.615.635,00",7.903.590,"346.899.489,00",1.030.000,"17.319.500,00",2.822.600,"56.232.240,00"
04/18/2018,5.641.880,"220.018.927,00",2.674.820,"105.296.795,00",430.000,"8.590.650,00",2.453.000,"58.793.920,00"
04/17/2018,3.898.550,"176.022.532,00",2.257.160,"92.864.813,00",0,"0,00",6.729.000,"125.804.520,00"
04/16/2018,3.858.020,"148.072.303,00",2.946.130,"101.238.187,00",1.720.000,"4.671.000,00",25.810.607,"2.250.277.041,00"
04/13/2018,5.364.560,"231.475.381,00",2.186.440,"85.964.602,00",5.911.935,"191.772.161,00",20.310.000,"1.614.414.750,00"
04/12/2018,5.396.990,"202.161.513,00",2.432.510,"91.755.617,00",515.000,"40.373.500,00",1.569.000,"29.471.140,00"
04/11/2018,10.643.380,"398.421.886,00",4.359.900,"168.376.579,00",1.036.700,"19.586.450,00",1.600.000,"25.960.000,00"
04/10/2018,9.136.890,"297.933.113,00",5.308.980,"177.118.324,00",4.669.340,"89.551.990,00",1.607.496,"54.044.886,00"
04/09/2018,4.812.520,"139.279.887,00",3.776.970,"172.057.384,00",2.120.000,"44.323.000,00",3.630.000,"110.319.000,00"
04/06/2018,7.130.030,"189.300.249,00",3.517.160,"123.877.035,00",12.355.000,"236.142.500,00",9.352.000,"150.843.500,00"
04/05/2018,6.113.240,"139.571.980,00",2.172.400,"67.494.922,00",3.233.000,"126.359.500,00",17.092.151,"334.893.260,00"
04/04/2018,5.932.150,"196.301.191,00",4.589.700,"147.128.163,00",1.678.770,"36.930.269,00",1.693.770,"51.685.769,00"
04/03/2018,9.529.040,"256.493.377,00",8.020.150,"264.654.547,00",8.299.200,"57.996.728,00",7.268.500,"41.178.820,00"
04/02/2018,12.735.920,"247.529.964,00",14.841.210,"331.112.441,00",1.685.000,"30.958.450,00",1.022.290,"29.754.934,00"
03/30/2018,9.406.030,"282.014.478,80",9.362.720,"293.666.496,60",10.590.000,"74.276.800,00",12.486.000,"185.323.880,00"
03/29/2018,6.262.520,"132.505.842,00",7.439.880,"188.117.766,00",2.478.220,"48.224.597,00",2.200.000,"41.273.540,00"
03/28/2018,10.017.170,"282.913.592,60",10.955.930,"343.397.565,20",7.386.330,"206.535.384,10",4.788.743,"214.928.996,90"
