Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
02/19/2021,33.835.940,"1.390.097.617,50",38.414.436,"1.405.707.638,15",-4.578.496,"-15.610.020,65"
02/18/2021,47.608.271,"1.936.122.913,60",39.003.131,"1.309.206.960,60",8.605.140,"626.915.953,00"
02/17/2021,47.271.106,"1.676.765.109,60",24.774.406,"973.981.020,90",22.496.700,"702.784.088,70"
02/09/2021,40.022.000,"1.615.452.893,40",50.960.770,"2.073.140.335,70",-10.938.770,"-457.687.442,30"
02/08/2021,31.033.500,"1.281.342.054,80",71.205.100,"2.703.102.769,80",-40.171.600,"-1.421.760.715,00"
02/05/2021,49.636.773,"1.773.257.799,10",31.927.765,"1.300.803.419,40",17.709.008,"472.454.379,70"
02/04/2021,49.390.800,"1.732.295.087,00",55.706.110,"1.564.663.848,00",-6.315.310,"167.631.239,00"
02/03/2021,66.058.000,"2.734.999.189,40",54.197.035,"1.566.716.943,90",11.860.965,"1.168.282.245,50"
02/02/2021,48.340.000,"1.769.051.767,30",50.228.790,"1.682.405.551,70",-1.888.790,"86.646.215,60"
02/01/2021,58.845.300,"1.839.956.390,20",52.147.900,"1.658.030.663,20",6.697.400,"181.925.727,00"
01/29/2021,86.484.390,"2.978.480.200,00",64.851.190,"1.864.934.454,63",21.633.200,"1.113.545.745,37"
01/28/2021,73.054.449,"2.841.860.743,20",55.023.359,"2.380.342.236,20",18.031.090,"461.518.507,00"
01/27/2021,41.384.600,"1.433.801.084,00",41.014.200,"1.455.256.382,00",370.400,"-21.455.298,00"
01/26/2021,31.471.800,"1.061.482.197,00",33.924.500,"1.214.628.682,00",-2.452.700,"-153.146.485,00"
01/25/2021,45.759.200,"1.266.138.359,00",42.476.758,"1.567.753.714,60",3.282.442,"-301.615.355,60"
01/22/2021,58.586.800,"1.910.975.725,70",55.206.800,"1.956.657.318,70",3.380.000,"-45.681.593,00"
01/21/2021,40.341.500,"1.347.926.827,00",47.277.400,"1.622.209.526,00",-6.935.900,"-274.282.699,00"
01/20/2021,62.141.560,"2.295.022.942,20",55.635.532,"2.102.272.532,20",6.506.028,"192.750.410,00"
01/19/2021,35.711.201,"1.413.100.706,85",36.189.201,"1.357.012.883,85",-478.000,"56.087.823,00"
01/18/2021,38.363.100,"1.329.934.321,40",50.082.500,"1.866.147.206,40",-11.719.400,"-536.212.885,00"
01/15/2021,32.062.575,"1.054.094.643,30",56.286.208,"3.136.816.168,00",-24.223.633,"-2.082.721.524,70"
01/14/2021,55.145.300,"2.295.119.306,60",31.719.030,"1.362.382.737,20",23.426.270,"932.736.569,40"
01/13/2021,43.886.014,"1.530.997.259,35",45.754.404,"1.803.561.285,35",-1.868.390,"-272.564.026,00"
01/12/2021,40.920.260,"1.411.177.515,00",43.885.342,"1.625.949.918,00",-2.965.082,"-214.772.403,00"
01/11/2021,47.232.600,"1.565.969.332,00",57.933.800,"1.796.292.499,00",-10.701.200,"-230.323.167,00"
01/08/2021,37.228.160,"1.261.600.624,50",43.255.653,"1.580.304.620,50",-6.027.493,"-318.703.996,00"
01/07/2021,39.758.900,"1.218.347.209,40",39.726.000,"1.520.106.149,40",32.900,"-301.758.940,00"
01/06/2021,44.136.700,"1.878.439.041,00",39.235.800,"1.639.201.529,00",4.900.900,"239.237.512,00"
01/05/2021,40.048.200,"1.490.077.181,70",26.386.630,"930.599.642,70",13.661.570,"559.477.539,00"
01/04/2021,23.611.890,"804.172.038,40",33.836.624,"1.161.806.788,20",-10.224.734,"-357.634.749,80"
12/31/2020,18.537.280,"499.877.988,50",8.161.860,"295.233.665,60",10.375.420,"204.644.322,90"
12/30/2020,21.111.100,"703.576.953,46",26.881.690,"987.206.599,06",-5.770.590,"-283.629.645,60"
12/29/2020,22.983.690,"741.077.739,77",27.145.120,"1.097.768.136,47",-4.161.430,"-356.690.396,70"
12/28/2020,26.432.880,"731.277.937,32",36.093.580,"1.077.409.463,62",-9.660.700,"-346.131.526,30"
12/25/2020,11.520.550,"272.652.865,50",15.946.310,"507.478.044,70",-4.425.760,"-234.825.179,20"
12/24/2020,18.303.120,"643.532.003,16",22.725.680,"706.653.375,66",-4.422.560,"-63.121.372,50"
12/23/2020,25.698.403,"960.931.478,40",37.158.986,"1.117.211.998,90",-11.460.583,"-156.280.520,50"
12/22/2020,25.063.330,"766.500.689,51",29.584.800,"834.149.548,51",-4.521.470,"-67.648.859,00"
12/21/2020,30.238.640,"886.328.848,83",28.992.550,"768.973.272,03",1.246.090,"117.355.576,80"
12/18/2020,47.408.520,"1.553.809.832,25",48.028.380,"1.596.924.091,95",-619.860,"-43.114.259,70"
12/17/2020,26.524.790,"860.111.041,30",48.301.160,"1.651.587.101,40",-21.776.370,"-791.476.060,10"
12/16/2020,26.975.940,"845.092.390,54",33.581.845,"1.060.426.562,64",-6.605.905,"-215.334.172,10"
12/15/2020,36.729.600,"1.070.002.460,60",52.705.744,"1.871.544.880,80",-15.976.144,"-801.542.420,20"
12/14/2020,41.555.110,"1.300.052.561,30",55.736.414,"1.761.185.726,34",-14.181.304,"-461.133.165,04"
12/11/2020,40.121.437,"1.529.437.540,58",26.740.110,"845.618.188,58",13.381.327,"683.819.352,00"
12/10/2020,37.307.790,"1.293.661.534,30",32.879.924,"1.027.013.150,70",4.427.866,"266.648.383,60"
12/09/2020,25.483.110,"849.641.345,90",27.310.090,"822.802.340,20",-1.826.980,"26.839.005,70"
12/08/2020,27.729.490,"798.105.861,69",29.049.170,"864.550.424,89",-1.319.680,"-66.444.563,20"
12/07/2020,25.650.000,"813.827.342,30",19.211.950,"573.612.695,60",6.438.050,"240.214.646,70"
12/04/2020,27.789.530,"905.885.745,85",32.558.626,"961.230.599,75",-4.769.096,"-55.344.853,90"
12/03/2020,35.926.180,"1.102.527.357,91",23.094.780,"687.564.125,21",12.831.400,"414.963.232,70"
12/02/2020,34.919.390,"1.161.233.767,52",92.905.341,"2.125.887.937,52",-57.985.951,"-964.654.170,00"
12/01/2020,44.009.630,"1.231.309.392,08",24.793.210,"819.215.759,48",19.216.420,"412.093.632,60"
11/30/2020,43.115.310,"1.284.038.908,17",32.888.544,"1.194.914.012,31",10.226.766,"89.124.895,86"
11/27/2020,47.349.521,"1.461.930.012,16",39.999.248,"1.369.456.971,76",7.350.273,"92.473.040,40"
11/26/2020,27.260.352,"733.774.970,70",41.864.342,"1.210.530.739,50",-14.603.990,"-476.755.768,80"
11/25/2020,22.470.460,"655.171.708,80",28.248.484,"807.485.298,20",-5.778.024,"-152.313.589,40"
11/24/2020,29.382.674,"927.089.100,93",27.701.086,"787.823.280,57",1.681.588,"139.265.820,36"
11/23/2020,24.697.530,"993.136.624,81",25.395.740,"831.772.569,91",-698.210,"161.364.054,90"
11/20/2020,21.876.520,"723.818.887,25",21.287.600,"621.251.612,45",588.920,"102.567.274,80"
11/19/2020,26.757.560,"1.063.841.617,50",20.475.480,"659.428.038,40",6.282.080,"404.413.579,10"
11/18/2020,22.176.340,"987.325.318,30",18.143.760,"515.571.947,30",4.032.580,"471.753.371,00"
11/17/2020,27.377.092,"762.478.335,58",33.023.491,"875.921.441,86",-5.646.399,"-113.443.106,28"
11/16/2020,20.781.431,"692.476.374,50",32.464.421,"1.099.775.975,00",-11.682.990,"-407.299.600,50"
11/13/2020,21.803.650,"827.119.239,70",22.734.940,"633.689.535,60",-931.290,"193.429.704,10"
11/12/2020,13.178.800,"387.832.539,10",17.624.919,"509.493.299,10",-4.446.119,"-121.660.760,00"
11/11/2020,19.407.600,"606.866.168,70",35.953.550,"1.189.907.577,70",-16.545.950,"-583.041.409,00"
11/10/2020,20.800.047,"658.334.265,51",43.765.323,"1.424.831.727,93",-22.965.276,"-766.497.462,42"
11/09/2020,21.096.700,"745.341.155,48",26.635.880,"972.785.418,38",-5.539.180,"-227.444.262,90"
11/06/2020,11.705.680,"452.986.434,85",18.088.340,"606.440.716,75",-6.382.660,"-153.454.281,90"
11/05/2020,14.260.834,"567.861.625,05",15.256.164,"546.875.256,35",-995.330,"20.986.368,70"
11/04/2020,10.249.390,"288.260.551,12",29.502.084,"923.806.582,73",-19.252.694,"-635.546.031,61"
11/03/2020,10.263.239,"366.960.100,87",25.915.469,"1.032.725.754,56",-15.652.230,"-665.765.653,69"
11/02/2020,8.987.760,"254.955.445,80",17.991.010,"746.731.500,20",-9.003.250,"-491.776.054,40"
10/30/2020,15.664.520,"580.651.014,40",29.569.700,"1.144.943.801,70",-13.905.180,"-564.292.787,30"
10/29/2020,19.581.440,"579.443.484,20",18.862.720,"917.167.019,60",718.720,"-337.723.535,40"
10/28/2020,24.452.309,"706.295.451,02",31.867.079,"1.179.534.929,22",-7.414.770,"-473.239.478,20"
10/27/2020,35.386.811,"937.659.516,50",37.254.301,"1.105.009.166,30",-1.867.490,"-167.349.649,80"
10/26/2020,9.869.410,"324.784.986,94",19.481.180,"742.872.076,67",-9.611.770,"-418.087.089,73"
10/23/2020,45.915.177,"1.165.437.538,99",54.091.277,"1.416.580.741,09",-8.176.100,"-251.143.202,10"
10/22/2020,28.172.671,"540.158.537,69",40.887.951,"1.145.073.609,89",-12.715.280,"-604.915.072,20"
10/21/2020,21.525.320,"575.782.349,75",30.658.920,"947.270.144,45",-9.133.600,"-371.487.794,70"
10/20/2020,25.979.317,"724.343.591,91",60.468.563,"1.649.237.002,69",-34.489.246,"-924.893.410,78"
10/19/2020,20.162.280,"669.055.469,26",30.147.009,"1.046.908.255,91",-9.984.729,"-377.852.786,65"
10/16/2020,28.035.850,"831.785.805,17",40.623.769,"1.215.286.545,59",-12.587.919,"-383.500.740,42"
10/15/2020,30.580.167,"1.076.281.238,70",38.855.707,"1.343.602.741,60",-8.275.540,"-267.321.502,90"
10/14/2020,65.219.801,"5.940.399.618,70",84.835.661,"6.481.290.316,50",-19.615.860,"-540.890.697,80"
10/13/2020,13.862.391,"412.646.909,80",13.129.591,"436.746.213,50",732.800,"-24.099.303,70"
10/12/2020,15.587.360,"470.641.100,70",29.270.319,"844.845.706,02",-13.682.959,"-374.204.605,32"
10/09/2020,16.308.950,"428.254.698,98",17.018.027,"456.933.162,04",-709.077,"-28.678.463,06"
10/08/2020,22.879.132,"637.307.495,58",27.284.602,"721.079.518,58",-4.405.470,"-83.772.023,00"
10/07/2020,14.178.110,"416.182.851,18",21.574.327,"608.901.381,68",-7.396.217,"-192.718.530,50"
10/06/2020,23.147.640,"738.244.620,86",22.307.348,"835.453.816,36",840.292,"-97.209.195,50"
10/05/2020,25.198.210,"517.188.213,80",23.129.441,"656.037.698,00",2.068.769,"-138.849.484,20"
10/02/2020,10.313.430,"299.061.787,54",22.158.010,"557.338.981,24",-11.844.580,"-258.277.193,70"
10/01/2020,7.852.020,"285.927.085,26",18.368.808,"559.266.892,56",-10.516.788,"-273.339.807,30"
09/30/2020,11.207.392,"246.309.173,86",16.838.862,"501.623.682,76",-5.631.470,"-255.314.508,90"
09/29/2020,19.324.020,"487.458.007,34",32.507.154,"956.591.313,00",-13.183.134,"-469.133.305,66"
09/28/2020,15.563.160,"350.896.563,30",24.421.570,"749.963.696,20",-8.858.410,"-399.067.132,90"
09/25/2020,9.151.610,"257.166.205,80",16.439.450,"424.258.619,25",-7.287.840,"-167.092.413,45"
09/24/2020,18.706.250,"459.848.189,56",20.387.410,"567.059.799,66",-1.681.160,"-107.211.610,10"
09/23/2020,22.144.837,"563.882.382,41",17.800.477,"465.545.755,35",4.344.360,"98.336.627,06"
09/22/2020,17.602.540,"507.595.520,59",11.620.540,"418.000.447,39",5.982.000,"89.595.073,20"
09/21/2020,17.770.800,"636.624.372,00",16.364.490,"505.925.126,88",1.406.310,"130.699.245,12"
09/18/2020,23.197.050,"768.429.070,15",27.559.520,"866.969.024,34",-4.362.470,"-98.539.954,19"
09/17/2020,21.141.730,"605.184.420,78",24.063.020,"680.661.030,68",-2.921.290,"-75.476.609,90"
09/16/2020,7.170.400,"209.064.980,09",14.719.740,"386.315.287,99",-7.549.340,"-177.250.307,90"
09/15/2020,12.244.580,"339.558.372,95",20.505.975,"780.179.680,84",-8.261.395,"-440.621.307,89"
09/14/2020,12.714.840,"350.535.409,20",27.734.926,"814.970.139,60",-15.020.086,"-464.434.730,40"
09/11/2020,17.507.700,"501.625.980,00",28.786.430,"873.268.129,70",-11.278.730,"-371.642.149,70"
09/10/2020,77.884.036,"5.595.849.193,20",30.642.250,"950.045.084,10",47.241.786,"4.645.804.109,10"
09/09/2020,17.191.450,"399.391.345,34",22.217.430,"605.289.731,74",-5.025.980,"-205.898.386,40"
09/08/2020,14.458.103,"472.815.038,24",22.274.890,"931.959.073,84",-7.816.787,"-459.144.035,60"
09/07/2020,14.167.370,"542.736.901,35",18.516.410,"659.457.177,60",-4.349.040,"-116.720.276,25"
09/04/2020,23.944.990,"879.162.690,87",27.363.350,"1.078.082.862,95",-3.418.360,"-198.920.172,08"
09/03/2020,37.475.783,"1.118.050.717,56",32.120.777,"1.009.969.775,63",5.355.006,"108.080.941,93"
09/01/2020,14.223.074,"350.342.073,52",22.729.176,"754.383.250,42",-8.506.102,"-404.041.176,90"
08/31/2020,8.339.300,"331.328.060,81",23.122.669,"715.459.944,26",-14.783.369,"-384.131.883,45"
08/28/2020,11.208.370,"376.311.938,15",54.316.388,"1.670.399.826,19",-43.108.018,"-1.294.087.888,04"
08/27/2020,22.110.600,"619.568.317,10",21.799.887,"882.651.458,30",310.713,"-263.083.141,20"
08/26/2020,15.343.990,"548.948.092,52",26.053.780,"900.053.278,32",-10.709.790,"-351.105.185,80"
08/25/2020,12.260.930,"337.085.609,04",23.723.220,"807.321.515,54",-11.462.290,"-470.235.906,50"
08/24/2020,19.814.771,"587.374.428,03",27.899.511,"985.789.169,93",-8.084.740,"-398.414.741,90"
08/21/2020,13.525.081,"385.758.584,78",18.454.989,"643.895.629,50",-4.929.908,"-258.137.044,72"
08/20/2020,34.571.830,"2.116.150.068,22",23.478.870,"658.284.363,02",11.092.960,"1.457.865.705,20"
08/19/2020,10.000.480,"278.697.171,03",9.590.690,"294.625.966,23",409.790,"-15.928.795,20"
08/18/2020,10.312.650,"260.311.961,40",15.664.710,"534.328.672,08",-5.352.060,"-274.016.710,68"
08/17/2020,3.744.770,"116.925.348,85",6.650.350,"191.561.487,85",-2.905.580,"-74.636.139,00"
08/14/2020,8.776.330,"265.281.487,65",20.181.650,"467.105.900,95",-11.405.320,"-201.824.413,30"
08/13/2020,13.277.130,"434.226.696,90",17.398.620,"553.444.563,10",-4.121.490,"-119.217.866,20"
08/12/2020,10.634.770,"349.464.304,36",18.773.420,"445.116.264,06",-8.138.650,"-95.651.959,70"
08/11/2020,13.185.790,"454.804.442,66",21.122.510,"582.852.835,51",-7.936.720,"-128.048.392,85"
08/10/2020,14.655.154,"357.264.064,70",16.640.184,"526.784.223,70",-1.985.030,"-169.520.159,00"
08/07/2020,9.663.490,"347.624.911,27",15.233.830,"448.213.829,47",-5.570.340,"-100.588.918,20"
08/06/2020,12.547.950,"358.255.982,80",12.627.060,"319.959.986,50",-79.110,"38.295.996,30"
08/05/2020,17.728.090,"522.307.023,60",16.175.840,"516.567.907,70",1.552.250,"5.739.115,90"
08/04/2020,13.187.719,"393.173.553,56",17.337.869,"514.173.837,16",-4.150.150,"-121.000.283,60"
08/03/2020,14.862.380,"364.460.321,70",10.715.060,"360.933.887,00",4.147.320,"3.526.434,70"
07/31/2020,15.322.030,"441.273.281,21",20.390.260,"567.037.460,51",-5.068.230,"-125.764.179,30"
07/30/2020,13.548.141,"469.447.906,74",14.649.216,"451.406.153,74",-1.101.075,"18.041.753,00"
07/29/2020,28.290.646,"654.229.864,90",13.093.190,"364.380.247,90",15.197.456,"289.849.617,00"
07/28/2020,23.810.000,"615.740.786,44",11.846.030,"418.420.381,24",11.963.970,"197.320.405,20"
07/27/2020,29.186.008,"705.685.541,54",10.214.408,"419.479.355,24",18.971.600,"286.206.186,30"
07/24/2020,25.754.400,"682.179.967,22",16.001.950,"413.565.560,22",9.752.450,"268.614.407,00"
07/23/2020,12.592.810,"419.977.988,35",14.520.680,"468.847.248,15",-1.927.870,"-48.869.259,80"
07/22/2020,9.115.620,"339.951.352,21",16.022.650,"501.183.803,41",-6.907.030,"-161.232.451,20"
07/21/2020,13.693.760,"532.960.968,84",26.234.830,"847.962.833,44",-12.541.070,"-315.001.864,60"
07/20/2020,8.033.000,"311.265.351,12",18.074.340,"532.095.184,12",-10.041.340,"-220.829.833,00"
07/17/2020,10.270.970,"289.266.570,01",9.171.360,"298.441.502,61",1.099.610,"-9.174.932,60"
07/16/2020,15.135.739,"559.174.843,74",16.144.129,"557.475.372,74",-1.008.390,"1.699.471,00"
07/15/2020,13.778.510,"527.918.973,80",17.381.000,"627.958.652,20",-3.602.490,"-100.039.678,40"
07/14/2020,6.838.404,"266.879.093,91",12.347.922,"338.839.634,01",-5.509.518,"-71.960.540,10"
07/13/2020,16.074.532,"517.545.738,71",24.991.042,"632.678.084,81",-8.916.510,"-115.132.346,10"
07/10/2020,20.561.804,"705.411.389,37",27.798.404,"952.094.082,37",-7.236.600,"-246.682.693,00"
07/09/2020,17.211.488,"707.605.100,10",21.705.168,"878.981.277,70",-4.493.680,"-171.376.177,60"
07/08/2020,9.338.098,"365.540.910,08",18.996.154,"685.280.354,48",-9.658.056,"-319.739.444,40"
07/07/2020,23.017.379,"848.168.964,97",23.868.159,"778.818.445,77",-850.780,"69.350.519,20"
07/06/2020,16.138.668,"671.958.428,40",17.843.393,"645.979.948,29",-1.704.725,"25.978.480,11"
07/03/2020,16.474.206,"568.463.779,19",19.164.346,"429.125.964,60",-2.690.140,"139.337.814,59"
07/02/2020,12.397.070,"525.483.602,20",21.381.200,"696.319.507,20",-8.984.130,"-170.835.905,00"
07/01/2020,33.909.762,"975.894.173,74",31.582.682,"854.301.877,34",2.327.080,"121.592.296,40"
06/30/2020,15.206.192,"395.293.069,66",16.070.590,"411.835.780,70",-864.398,"-16.542.711,04"
06/29/2020,14.841.800,"363.852.854,82",18.169.505,"508.132.116,72",-3.327.705,"-144.279.261,90"
06/26/2020,11.636.940,"425.008.627,90",19.559.390,"447.687.042,70",-7.922.450,"-22.678.414,80"
06/25/2020,14.383.970,"319.554.612,70",13.783.050,"371.527.197,10",600.920,"-51.972.584,40"
06/24/2020,15.444.390,"464.081.497,85",12.523.440,"415.539.758,50",2.920.950,"48.541.739,35"
06/23/2020,16.989.870,"575.603.026,20",22.033.492,"708.297.483,79",-5.043.622,"-132.694.457,59"
06/22/2020,9.834.915,"462.941.386,81",14.285.933,"492.443.210,41",-4.451.018,"-29.501.823,60"
06/19/2020,25.879.914,"1.011.739.998,00",28.396.549,"1.097.378.079,40",-2.516.635,"-85.638.081,40"
06/18/2020,25.412.980,"627.586.956,45",14.441.420,"631.181.905,45",10.971.560,"-3.594.949,00"
06/17/2020,13.082.060,"432.831.438,98",11.027.760,"338.556.933,68",2.054.300,"94.274.505,30"
06/16/2020,22.396.480,"657.033.265,34",20.212.730,"606.070.421,64",2.183.750,"50.962.843,70"
06/15/2020,217.855.176,"15.551.125.925,60",25.558.360,"668.291.589,10",192.296.816,"14.882.834.336,50"
06/12/2020,20.866.200,"555.061.251,08",25.984.011,"786.960.661,98",-5.117.811,"-231.899.410,90"
06/11/2020,33.745.010,"875.720.270,80",26.239.320,"599.732.305,60",7.505.690,"275.987.965,20"
06/10/2020,32.220.910,"929.731.794,36",20.946.770,"700.865.979,46",11.274.140,"228.865.814,90"
06/09/2020,22.484.469,"465.888.844,80",21.493.679,"666.612.514,70",990.790,"-200.723.669,90"
06/08/2020,32.505.176,"735.764.244,20",19.352.636,"429.562.909,60",13.152.540,"306.201.334,60"
06/05/2020,16.850.888,"486.122.868,70",30.077.248,"649.405.639,20",-13.226.360,"-163.282.770,50"
06/04/2020,17.081.310,"561.769.289,24",31.654.027,"746.225.701,24",-14.572.717,"-184.456.412,00"
06/03/2020,15.298.510,"550.800.956,69",27.845.730,"679.416.398,19",-12.547.220,"-128.615.441,50"
06/02/2020,19.783.990,"662.348.922,40",26.209.190,"665.891.058,60",-6.425.200,"-3.542.136,20"
06/01/2020,19.940.950,"535.801.967,96",13.555.160,"436.844.977,66",6.385.790,"98.956.990,30"
05/29/2020,27.185.850,"707.362.642,27",30.617.020,"727.887.197,97",-3.431.170,"-20.524.555,70"
05/28/2020,21.160.860,"661.806.822,70",16.276.197,"404.323.644,70",4.884.663,"257.483.178,00"
05/27/2020,12.495.810,"448.184.420,69",21.980.900,"563.003.180,94",-9.485.090,"-114.818.760,25"
05/26/2020,11.848.420,"407.852.489,47",15.242.800,"447.087.246,07",-3.394.380,"-39.234.756,60"
05/25/2020,14.151.510,"799.964.710,51",23.501.990,"913.014.248,01",-9.350.480,"-113.049.537,50"
05/22/2020,21.466.360,"680.301.858,05",26.641.853,"665.522.118,00",-5.175.493,"14.779.740,06"
05/21/2020,13.696.567,"507.891.223,80",20.556.114,"597.337.439,44",-6.859.547,"-89.446.215,64"
05/20/2020,19.317.880,"601.364.394,75",20.314.300,"505.123.963,05",-996.420,"96.240.431,70"
05/19/2020,35.489.660,"1.933.863.566,34",39.745.799,"2.073.428.203,34",-4.256.139,"-139.564.637,00"
05/18/2020,17.834.440,"549.123.756,35",22.729.190,"630.568.468,35",-4.894.750,"-81.444.712,00"
05/15/2020,33.051.696,"865.592.983,57",20.361.160,"733.454.001,82",12.690.536,"132.138.981,75"
05/14/2020,67.345.338,"3.032.817.006,39",24.954.105,"686.765.059,51",42.391.233,"2.346.051.946,88"
05/13/2020,20.996.115,"752.598.322,70",20.286.246,"673.418.278,23",709.869,"79.180.044,47"
05/12/2020,18.361.800,"640.011.868,70",22.360.382,"558.460.151,80",-3.998.582,"81.551.716,90"
05/11/2020,16.596.800,"540.475.772,10",43.951.935,"974.867.101,60",-27.355.135,"-434.391.329,50"
05/08/2020,26.214.710,"802.580.524,92",26.678.263,"792.949.211,43",-463.553,"9.631.313,49"
05/07/2020,12.476.190,"540.144.531,74",19.518.510,"663.512.416,74",-7.042.320,"-123.367.885,00"
05/06/2020,16.452.110,"600.270.875,74",62.347.398,"2.956.762.507,44",-45.895.288,"-2.356.491.631,70"
05/05/2020,11.389.660,"513.034.880,22",18.698.240,"606.488.410,82",-7.308.580,"-93.453.530,60"
05/04/2020,12.937.896,"475.666.176,80",24.076.446,"567.235.600,30",-11.138.550,"-91.569.423,50"
04/29/2020,16.361.933,"475.613.850,35",42.458.082,"1.013.559.797,05",-26.096.149,"-537.945.946,70"
04/28/2020,9.595.830,"264.804.917,04",26.308.020,"675.789.102,24",-16.712.190,"-410.984.185,20"
04/27/2020,6.288.400,"188.547.178,40",27.684.660,"654.644.353,70",-21.396.260,"-466.097.175,30"
04/24/2020,10.825.760,"314.440.774,34",24.039.490,"669.634.843,14",-13.213.730,"-355.194.068,80"
04/23/2020,12.523.670,"256.018.365,20",25.321.080,"597.175.929,30",-12.797.410,"-341.157.564,10"
04/22/2020,17.437.250,"472.490.983,73",28.271.660,"797.495.513,03",-10.834.410,"-325.004.529,30"
04/21/2020,18.230.061,"809.768.486,22",31.091.161,"1.050.538.443,72",-12.861.100,"-240.769.957,50"
04/20/2020,14.205.120,"373.841.118,42",25.391.350,"677.681.786,42",-11.186.230,"-303.840.668,00"
04/17/2020,16.222.090,"524.921.831,56",31.737.260,"929.150.024,26",-15.515.170,"-404.228.192,70"
04/16/2020,17.900.850,"477.915.226,80",21.988.566,"658.565.337,40",-4.087.716,"-180.650.110,60"
04/15/2020,12.435.290,"336.887.310,12",17.913.920,"536.381.059,92",-5.478.630,"-199.493.749,80"
04/14/2020,16.302.300,"403.023.523,74",25.412.140,"558.441.741,44",-9.109.840,"-155.418.217,70"
04/13/2020,20.469.355,"504.897.909,92",27.191.728,"756.836.828,14",-6.722.373,"-251.938.918,22"
04/10/2020,10.878.763,"383.508.454,22",16.214.223,"469.259.893,12",-5.335.460,"-85.751.438,90"
04/09/2020,15.300.165,"476.354.278,16",31.043.745,"758.828.313,56",-15.743.580,"-282.474.035,40"
04/08/2020,19.990.900,"532.232.308,42",37.257.780,"759.564.292,82",-17.266.880,"-227.331.984,40"
04/07/2020,14.213.910,"518.633.508,72",29.434.990,"911.165.706,22",-15.221.080,"-392.532.197,50"
04/06/2020,10.071.890,"203.495.237,50",32.900.017,"874.342.058,25",-22.828.127,"-670.846.820,75"
04/03/2020,9.727.652,"329.589.339,89",34.842.172,"724.329.393,69",-25.114.520,"-394.740.053,80"
04/01/2020,16.461.880,"346.756.900,20",25.605.880,"483.254.383,00",-9.144.000,"-136.497.482,80"
03/31/2020,13.012.790,"335.167.269,25",28.488.780,"725.089.644,75",-15.475.990,"-389.922.375,50"
03/30/2020,16.834.850,"509.334.783,94",20.358.530,"595.463.010,84",-3.523.680,"-86.128.226,90"
03/27/2020,21.530.760,"639.914.500,50",24.692.280,"612.566.991,80",-3.161.520,"27.347.508,70"
03/26/2020,21.259.920,"814.495.101,72",25.019.460,"859.976.969,82",-3.759.540,"-45.481.868,10"
03/25/2020,21.849.630,"589.188.418,20",38.874.080,"937.894.762,70",-17.024.450,"-348.706.344,50"
03/24/2020,10.284.956,"355.750.202,60",41.536.066,"1.037.479.044,60",-31.251.110,"-681.728.842,00"
03/23/2020,14.964.780,"499.064.947,75",28.803.000,"844.869.301,75",-13.838.220,"-345.804.354,00"
03/20/2020,19.071.370,"685.736.134,20",58.296.670,"1.601.728.853,20",-39.225.300,"-915.992.719,00"
03/19/2020,28.602.000,"563.733.237,60",38.146.110,"1.051.585.373,90",-9.544.110,"-487.852.136,30"
03/18/2020,13.166.190,"407.416.247,51",44.615.680,"1.022.413.021,21",-31.449.490,"-614.996.773,70"
03/17/2020,9.020.643,"284.261.497,08",36.993.203,"878.394.274,38",-27.972.560,"-594.132.777,30"
03/16/2020,33.609.240,"825.400.510,85",46.872.844,"1.189.550.827,05",-13.263.604,"-364.150.316,20"
03/13/2020,15.586.840,"511.817.859,09",40.077.070,"1.125.732.753,59",-24.490.230,"-613.914.894,50"
03/12/2020,16.037.319,"633.348.273,15",29.540.669,"1.042.035.018,05",-13.503.350,"-408.686.744,90"
03/11/2020,10.942.660,"520.768.456,51",26.384.530,"805.067.711,11",-15.441.870,"-284.299.254,60"
03/10/2020,13.641.610,"498.716.345,44",33.225.930,"935.849.426,50",-19.584.320,"-437.133.081,06"
03/09/2020,15.336.973,"505.440.330,79",20.953.703,"772.232.840,59",-5.616.730,"-266.792.509,80"
03/06/2020,13.223.900,"380.315.532,66",14.156.520,"400.827.247,86",-932.620,"-20.511.715,20"
03/05/2020,11.202.540,"400.338.722,35",13.185.760,"410.970.878,35",-1.983.220,"-10.632.156,00"
03/04/2020,11.429.990,"516.052.640,70",22.375.640,"881.920.631,00",-10.945.650,"-365.867.990,30"
03/03/2020,14.335.836,"560.917.330,88",23.273.686,"814.710.177,48",-8.937.850,"-253.792.846,60"
03/02/2020,8.049.200,"317.597.150,12",18.275.750,"613.111.396,72",-10.226.550,"-295.514.246,60"
02/28/2020,15.049.315,"1.095.219.348,51",29.529.917,"1.463.826.451,71",-14.480.602,"-368.607.103,20"
02/27/2020,13.093.559,"620.582.411,48",20.653.939,"831.043.974,30",-7.560.380,"-210.461.562,82"
02/26/2020,7.310.370,"316.068.190,00",12.419.490,"535.973.891,20",-5.109.120,"-219.905.701,20"
02/25/2020,16.668.900,"589.937.750,20",27.568.037,"709.534.508,20",-10.899.137,"-119.596.758,00"
02/24/2020,15.092.773,"728.757.997,77",23.448.746,"718.390.749,27",-8.355.973,"10.367.248,50"
02/21/2020,8.080.945,"308.745.951,80",13.966.655,"409.935.796,60",-5.885.710,"-101.189.844,80"
