Ngày,KL mua khớp lệnh (CP),GT mua khớp lệnh (nghìn VND),KL bán khớp lệnh (CP),GT bán khớp lệnh (nghìn VND),KL mua thỏa thuận (CP),GT mua thỏa thuận (nghìn VND),KL bán thỏa thuận (CP),GT bán thỏa thuận (nghìn VND)
02/08/2018,114.536.970,"2.144.455.906,00",125.980.570,"2.399.046.199,00",4.257.040,"127.751.212,00",11.539.484,"371.500.327,00"
02/07/2018,149.069.830,"3.286.605.053,00",156.938.640,"3.340.364.466,00",8.514.450,"232.858.136,00",5.800.350,"188.897.670,00"
02/06/2018,259.554.700,"5.779.094.859,00",291.455.640,"6.527.070.221,00",6.846.368,"321.427.559,00",8.412.019,"297.035.847,00"
02/05/2018,187.407.860,"4.201.098.678,00",201.986.320,"4.494.380.121,00",12.329.650,"250.070.019,00",10.795.170,"201.596.359,00"
02/02/2018,121.962.970,"3.013.647.122,00",134.525.590,"3.286.550.330,00",2.571.560,"84.140.890,00",4.248.856,"242.786.437,00"
02/01/2018,176.040.680,"3.795.627.435,00",185.369.220,"4.023.734.150,00",7.854.613,"166.564.575,00",3.314.453,"73.412.529,00"
01/31/2018,243.120.760,"5.557.847.282,00",249.102.520,"5.708.207.926,00",4.041.000,"185.717.600,00",3.801.000,"95.082.700,00"
01/30/2018,221.966.830,"5.336.700.475,00",235.294.160,"5.448.544.570,00",16.152.737,"385.126.083,00",15.942.737,"405.084.193,00"
01/29/2018,196.977.970,"4.694.872.991,00",214.651.690,"4.960.870.345,00",2.190.673,"33.255.865,00",3.933.670,"70.825.860,00"
01/26/2018,189.594.840,"4.393.465.136,00",209.929.200,"5.141.503.603,00",17.408.050,"535.902.945,00",16.217.050,"553.599.545,00"
01/25/2018,332.375.430,"7.969.109.194,00",365.755.900,"8.873.260.287,00",25.538.493,"479.015.507,00",32.376.395,"532.115.022,00"
01/22/2018,186.472.800,"4.385.232.569,00",198.229.030,"4.724.811.613,00",10.443.540,"206.327.020,00",6.067.540,"151.164.020,00"
01/19/2018,212.230.770,"4.818.032.796,00",222.310.510,"5.067.721.108,00",17.685.909,"576.683.340,00",15.532.511,"565.220.166,00"
01/18/2018,199.571.970,"4.332.987.110,00",208.048.310,"4.664.265.021,00",8.655.317,"262.746.833,00",12.545.861,"477.360.557,00"
01/17/2018,234.097.480,"4.902.109.495,00",230.538.150,"4.917.478.867,00",13.641.648,"652.334.789,00",15.970.198,"779.194.733,00"
01/16/2018,242.484.140,"4.775.933.697,00",239.018.490,"5.048.152.627,00",22.854.092,"502.179.035,00",23.519.872,"511.587.720,00"
01/15/2018,205.545.430,"4.291.245.713,00",199.905.310,"4.548.642.538,00",13.282.989,"326.587.944,00",13.943.489,"331.450.944,00"
01/12/2018,240.995.670,"5.350.513.488,00",261.027.210,"6.011.037.175,00",5.941.210,"69.066.041,00",10.258.470,"190.674.215,00"
01/11/2018,219.607.300,"4.205.815.788,00",229.256.800,"4.683.778.798,00",10.885.720,"333.608.904,00",12.200.040,"402.625.284,00"
01/10/2018,268.740.520,"5.553.578.790,00",252.541.350,"5.555.842.280,00",13.280.186,"134.945.644,00",8.670.236,"130.443.189,00"
01/09/2018,222.456.840,"4.803.002.820,00",225.897.530,"5.022.865.202,00",9.801.320,"151.166.404,00",8.413.320,"138.957.079,00"
01/08/2018,187.472.250,"4.213.645.668,00",180.306.610,"4.183.875.634,00",2.853.290,"89.710.275,00",3.185.540,"157.617.719,00"
01/05/2018,195.258.490,"4.179.352.258,00",207.938.470,"4.729.835.374,00",3.908.000,"123.698.150,00",6.913.000,"177.628.910,00"
01/04/2018,190.291.130,"3.713.102.843,00",175.753.810,"3.749.188.825,00",5.889.320,"80.318.840,00",6.661.530,"126.888.132,00"
01/03/2018,165.536.250,"3.822.098.677,00",167.623.000,"4.057.244.019,00",10.518.085,"138.604.194,00",9.736.085,"123.560.394,00"
01/02/2018,139.738.070,"3.440.519.109,00",144.136.610,"3.701.138.523,00",2.277.116,"82.909.626,00",3.084.856,"146.584.580,00"
12/29/2017,132.989.070,"2.972.941.305,00",140.376.800,"3.541.088.861,00",13.972.184,"210.275.629,00",14.798.814,"426.440.176,00"
12/28/2017,107.898.500,"2.357.437.428,00",103.630.770,"2.430.362.151,00",4.927.200,"95.102.250,00",4.720.200,"94.923.400,00"
12/27/2017,134.575.910,"2.725.655.724,00",138.169.000,"3.030.558.283,00",18.785.385,"471.123.465,00",23.068.026,"459.249.228,00"
12/26/2017,96.420.490,"2.090.934.149,00",99.269.060,"2.192.601.391,00",18.864.159,"242.757.114,00",11.014.240,"211.025.375,00"
12/25/2017,91.307.840,"1.979.018.348,00",91.042.830,"1.989.003.749,00",21.202.530,"401.096.191,00",27.132.909,"486.979.995,00"
12/22/2017,106.763.890,"2.206.528.549,00",115.332.160,"2.563.841.934,00",8.376.998,"130.561.170,00",10.351.907,"171.915.509,00"
12/21/2017,106.724.870,"2.332.962.334,00",111.906.180,"2.551.108.573,00",20.257.525,"377.504.443,00",29.912.140,"541.098.411,00"
12/20/2017,134.016.450,"2.720.266.543,00",139.349.600,"2.917.059.474,00",6.960.167,"85.948.658,00",5.622.987,"106.481.271,00"
12/19/2017,150.698.580,"2.936.166.506,00",153.279.400,"3.254.390.173,00",8.183.050,"63.326.873,00",8.338.920,"137.007.705,00"
12/18/2017,180.420.670,"2.985.143.369,00",184.415.320,"3.173.896.581,00",2.800.500,"52.471.850,00",3.040.000,"62.401.900,00"
12/15/2017,152.066.610,"3.002.448.153,00",151.323.500,"2.732.772.408,00",1.287.800,"28.954.441,00",2.857.150,"43.003.058,00"
12/14/2017,108.794.100,"1.962.327.856,00",122.131.990,"2.049.950.749,00",3.614.023,"48.498.761,00",4.437.573,"86.283.037,00"
12/13/2017,87.413.450,"1.840.573.676,00",92.173.050,"1.872.071.496,00",12.515.630,"171.932.987,00",12.430.390,"169.446.767,00"
12/12/2017,171.161.090,"3.377.682.749,00",179.671.230,"3.610.457.913,00",6.236.960,"107.572.094,00",3.680.550,"55.576.532,00"
12/11/2017,128.034.900,"2.459.865.320,00",135.895.480,"2.547.094.150,00",11.299.435,"123.986.192,00",12.795.435,"160.046.392,00"
12/08/2017,118.634.070,"2.424.471.850,00",117.660.630,"2.406.082.752,00",12.698.675,"566.302.669,00",5.774.565,"79.060.629,00"
12/07/2017,125.341.700,"2.654.472.571,00",126.131.540,"2.616.233.405,00",13.599.744,"160.763.900,00",5.690.406,"62.893.999,00"
12/06/2017,183.585.080,"3.797.318.946,00",182.560.730,"3.690.792.860,00",5.178.615,"90.890.273,00",6.652.125,"146.860.856,00"
12/05/2017,188.616.230,"4.152.199.429,00",200.749.000,"4.483.452.370,00",6.939.545,"196.956.904,00",4.891.423,"124.601.210,00"
12/04/2017,199.870.270,"3.719.321.937,00",197.083.090,"3.682.208.500,00",5.079.967,"83.357.820,00",5.989.197,"95.267.974,00"
12/01/2017,167.463.540,"3.057.440.471,00",157.756.760,"3.033.263.928,00",10.427.393,"256.719.570,00",12.656.485,"299.458.316,00"
11/30/2017,180.456.440,"3.736.743.848,00",174.101.800,"3.603.686.089,00",10.059.080,"307.812.019,00",10.254.080,"320.491.519,00"
11/29/2017,163.655.950,"3.143.508.244,00",160.881.440,"3.108.744.280,00",9.268.040,"283.634.608,00",9.281.040,"283.010.458,00"
11/28/2017,185.273.770,"3.396.745.042,00",164.396.470,"3.101.572.462,00",11.954.844,"275.956.701,00",11.859.128,"273.196.292,00"
11/27/2017,170.985.630,"3.223.608.126,00",181.734.460,"3.386.244.193,00",11.704.123,"385.752.030,00",10.325.283,"357.812.705,00"
11/24/2017,155.293.610,"3.042.841.186,00",150.012.410,"2.935.057.248,00",12.826.648,"397.249.288,00",11.820.478,"382.303.170,00"
11/23/2017,160.936.670,"3.241.853.043,00",160.402.500,"3.167.060.314,00",5.312.190,"230.977.220,00",4.408.100,"229.557.240,00"
11/22/2017,130.447.050,"2.829.639.662,00",131.586.300,"2.718.492.763,00",7.282.220,"113.112.686,00",13.457.303,"218.468.299,00"
11/21/2017,144.950.310,"3.309.300.219,00",158.676.890,"3.461.723.731,00",15.639.600,"592.554.249,00",14.564.100,"591.515.074,00"
11/20/2017,105.558.690,"2.397.047.854,00",109.308.520,"2.406.323.172,00",10.510.131,"431.135.885,00",13.065.961,"471.456.563,00"
11/17/2017,117.694.240,"2.506.191.513,00",119.888.760,"2.601.784.779,00",2.328.880,"37.170.058,00",4.987.892,"126.074.995,00"
11/16/2017,123.451.830,"2.512.935.718,00",127.831.920,"2.679.182.494,00",7.303.785,"422.664.213,00",7.038.287,"475.736.326,00"
11/15/2017,112.634.430,"2.628.387.070,00",114.117.970,"2.606.875.383,00",14.598.173,"592.730.267,00",6.033.673,"262.884.542,00"
11/14/2017,110.264.840,"2.732.138.006,00",119.297.670,"3.012.159.351,00",12.679.836,"554.848.684,00",18.052.066,"636.102.004,00"
11/13/2017,142.723.940,"2.796.578.245,00",154.265.160,"3.104.516.373,00",14.891.243,"635.584.806,00",16.463.431,"906.680.057,00"
11/10/2017,107.383.470,"2.236.774.432,00",119.319.530,"3.433.548.486,00",14.037.276,"363.523.866,00",20.359.816,"408.513.542,00"
11/09/2017,101.587.010,"2.122.346.165,00",110.200.150,"2.525.434.955,00",6.248.190,"147.750.721,00",10.405.190,"424.882.471,00"
11/08/2017,103.338.720,"2.242.744.226,00",109.924.740,"2.605.705.982,00",4.102.350,"96.921.191,00",5.613.980,"246.089.490,00"
11/07/2017,114.164.690,"1.988.123.135,00",119.353.820,"2.136.153.030,00",4.709.300,"91.452.305,00",7.645.800,"114.541.230,00"
11/06/2017,97.314.650,"1.988.007.132,00",99.089.430,"2.042.452.023,00",6.175.037,"161.840.869,00",7.588.417,"185.219.837,00"
11/03/2017,108.818.280,"1.873.851.918,00",120.125.100,"2.117.992.650,00",13.107.072,"182.896.103,00",16.141.512,"256.577.131,00"
11/02/2017,129.004.160,"2.436.573.192,00",143.055.090,"2.845.976.411,00",3.974.440,"93.262.154,00",4.784.440,"110.060.154,00"
11/01/2017,116.050.100,"1.929.586.417,00",124.283.950,"2.158.890.619,00",2.154.760,"48.078.232,00",3.099.420,"82.119.432,00"
10/31/2017,121.796.930,"1.901.600.876,00",130.947.520,"2.085.005.173,00",17.092.990,"579.625.465,00",15.780.790,"460.177.057,00"
10/30/2017,128.991.990,"2.474.168.070,00",134.833.570,"2.722.867.841,00",10.108.099,"186.587.863,00",17.444.106,"313.623.802,00"
10/27/2017,96.530.590,"1.739.595.496,00",98.158.240,"1.907.660.206,00",4.166.557,"95.894.170,00",4.425.499,"227.867.951,00"
10/26/2017,136.334.320,"2.126.607.830,00",137.353.010,"2.279.404.457,00",5.653.870,"53.943.805,00",8.427.620,"258.840.755,00"
10/25/2017,93.489.330,"1.649.319.052,00",92.648.270,"1.660.593.865,00",11.590.013,"400.912.758,00",17.747.682,"722.906.722,00"
10/24/2017,109.260.030,"1.726.503.956,00",108.599.320,"1.772.692.421,00",2.723.481,"42.748.944,00",10.438.594,"366.005.053,00"
10/23/2017,159.463.610,"2.466.858.949,00",160.252.280,"2.630.396.759,00",2.810.860,"56.224.280,00",3.466.860,"79.272.430,00"
10/20/2017,142.152.960,"2.507.915.508,00",143.555.250,"2.615.105.887,00",7.058.736,"178.182.170,00",9.416.375,"215.452.995,00"
10/19/2017,109.760.510,"2.084.915.185,00",114.299.560,"2.214.147.326,00",8.705.000,"86.077.950,00",12.664.526,"318.095.824,00"
10/18/2017,136.866.060,"2.686.716.859,00",148.060.880,"2.875.025.999,00",2.218.572,"43.306.493,00",2.547.702,"66.997.463,00"
10/17/2017,129.535.540,"2.328.550.307,00",136.224.060,"2.492.802.894,00",2.898.965,"64.553.706,00",3.032.265,"79.275.456,00"
10/16/2017,117.298.540,"2.249.622.034,00",125.523.430,"2.425.514.042,00",1.806.000,"32.858.350,00",6.377.455,"267.573.404,00"
10/13/2017,113.535.060,"2.018.194.198,00",116.376.480,"2.029.143.712,00",2.338.026,"38.470.077,00",3.753.026,"84.080.077,00"
10/12/2017,105.050.940,"2.061.100.177,00",109.859.270,"2.199.160.631,00",2.732.492,"50.715.421,00",4.409.460,"45.701.674,00"
10/11/2017,126.685.850,"2.252.661.257,00",131.053.810,"2.402.020.904,00",5.743.304,"136.659.663,00",13.746.324,"268.519.463,00"
10/10/2017,111.705.850,"2.101.243.653,00",106.230.810,"2.042.115.853,00",3.065.590,"85.385.435,00",1.764.310,"58.713.227,00"
10/09/2017,106.541.120,"1.878.661.168,00",108.091.980,"1.896.579.417,00",18.654.650,"452.217.610,00",22.578.320,"450.139.848,00"
10/06/2017,93.270.600,"1.599.058.715,00",90.931.810,"1.659.073.195,00",4.445.720,"31.744.556,00",6.295.720,"35.481.056,00"
10/05/2017,108.665.780,"2.058.140.124,00",105.664.430,"1.970.921.817,00",1.661.950,"36.826.000,00",1.621.870,"37.166.800,00"
10/04/2017,84.231.220,"1.448.087.652,00",89.213.350,"1.572.727.465,00",5.261.940,"70.161.302,00",2.536.940,"27.469.502,00"
10/03/2017,113.239.420,"1.942.345.251,00",117.387.870,"2.029.422.042,00",5.938.264,"78.536.394,00",6.658.264,"100.052.694,00"
10/02/2017,77.867.860,"1.393.054.695,00",81.533.140,"1.464.383.802,00",4.691.100,"45.908.160,00",14.624.819,"481.127.817,00"
09/29/2017,92.775.540,"1.780.938.876,00",97.781.370,"1.894.424.551,00",8.276.092,"106.312.913,00",7.512.828,"86.651.755,00"
09/28/2017,124.168.880,"2.245.920.421,00",130.985.730,"2.352.086.740,00",8.432.068,"156.004.629,00",6.332.138,"104.907.125,00"
09/27/2017,109.281.280,"1.904.350.184,00",114.174.880,"1.996.712.338,00",8.612.949,"184.383.636,00",7.060.769,"98.677.106,00"
09/26/2017,123.396.980,"2.098.477.500,00",126.747.570,"2.148.355.644,00",8.376.610,"171.385.813,00",9.418.748,"183.513.069,00"
09/25/2017,96.458.310,"1.736.831.350,00",99.583.480,"1.768.911.519,00",13.242.538,"290.472.426,00",12.469.480,"248.233.230,00"
09/22/2017,115.508.580,"2.196.129.132,00",114.949.530,"2.165.130.622,00",4.143.162,"88.021.136,00",5.000.442,"67.585.396,00"
09/21/2017,97.613.880,"1.863.145.617,00",100.138.870,"1.885.184.118,00",2.453.200,"41.323.480,00",2.992.200,"57.113.780,00"
09/20/2017,102.847.890,"1.778.530.730,00",103.848.720,"1.787.243.403,00",6.469.510,"43.488.870,00",9.299.510,"60.399.870,00"
09/19/2017,119.315.440,"2.107.331.764,00",116.693.430,"2.104.104.975,00",3.540.636,"53.528.298,00",7.230.633,"68.238.457,00"
09/18/2017,132.678.630,"2.416.740.053,00",134.018.370,"2.406.102.457,00",1.824.983,"46.190.419,00",1.674.983,"35.000.719,00"
09/15/2017,99.298.070,"1.962.296.186,00",81.438.260,"1.652.666.690,00",7.726.703,"263.899.646,00",7.503.110,"219.467.440,00"
09/14/2017,105.975.300,"1.925.025.837,00",98.048.340,"1.837.753.788,00",16.383.806,"236.727.323,00",14.443.806,"186.247.723,00"
09/13/2017,102.562.220,"2.053.667.807,00",102.324.250,"2.076.365.012,00",6.235.200,"164.680.866,00",2.801.200,"86.584.666,00"
09/12/2017,93.981.890,"1.896.635.329,00",92.005.730,"1.744.241.547,00",10.786.054,"148.517.929,00",4.806.057,"125.917.863,00"
09/11/2017,102.794.900,"1.930.006.265,00",107.131.550,"1.945.300.296,00",6.726.000,"71.171.480,00",10.371.000,"233.438.180,00"
09/08/2017,89.954.420,"1.750.501.048,00",93.938.310,"1.834.025.665,00",5.395.570,"94.996.353,00",5.356.570,"92.872.653,00"
09/07/2017,100.235.120,"1.941.304.866,00",104.841.090,"1.942.561.289,00",5.483.114,"68.070.563,00",5.998.410,"97.334.181,00"
09/06/2017,97.910.770,"1.641.435.900,00",103.895.110,"1.696.212.345,00",4.243.092,"69.000.299,00",5.377.912,"149.882.541,00"
09/05/2017,116.364.750,"1.795.336.213,00",118.414.210,"1.889.851.258,00",2.158.530,"56.993.796,00",6.299.535,"124.429.816,00"
09/01/2017,99.834.340,"1.615.049.767,00",106.337.020,"1.815.272.650,00",4.152.820,"125.963.360,00",5.050.340,"128.202.040,00"
08/31/2017,147.210.490,"2.269.138.849,00",143.755.750,"2.297.712.363,00",1.479.610,"34.590.141,00",3.578.610,"40.929.941,00"
08/30/2017,155.893.360,"2.142.451.921,00",131.800.880,"2.037.566.689,00",1.991.740,"37.963.770,00",1.422.140,"36.027.660,00"
08/29/2017,212.535.420,"2.873.569.378,00",195.959.360,"2.691.893.599,00",824.906,"25.324.704,00",2.785.000,"29.062.950,00"
08/28/2017,187.748.750,"2.527.330.173,00",194.709.720,"2.662.342.007,00",7.951.808,"272.554.501,00",9.523.965,"339.587.172,00"
08/25/2017,148.060.370,"2.029.364.541,00",175.365.980,"2.372.159.673,00",1.200.800,"31.029.480,00",875.800,"17.770.680,00"
08/24/2017,151.569.160,"1.992.423.619,00",168.233.870,"2.141.959.173,00",4.740.747,"126.829.361,00",7.655.257,"197.390.440,00"
08/23/2017,113.829.650,"1.478.929.743,00",110.227.970,"1.504.672.825,00",1.406.950,"40.719.441,00",488.840,"8.764.880,00"
08/22/2017,105.593.860,"1.679.295.415,00",113.180.180,"1.797.715.677,00",3.417.240,"58.635.349,00",4.483.240,"89.188.499,00"
08/21/2017,114.999.740,"1.702.140.657,00",100.203.940,"1.568.734.997,00",9.636.512,"179.838.758,00",5.830.500,"121.692.500,00"
08/18/2017,117.411.400,"1.818.639.512,00",126.310.660,"1.939.979.106,00",27.108.836,"299.539.861,00",6.381.431,"70.371.686,00"
08/17/2017,144.933.960,"2.764.123.813,00",164.181.870,"3.494.664.804,00",8.890.250,"161.291.813,00",12.368.250,"190.248.313,00"
08/16/2017,117.531.320,"1.884.981.408,00",119.225.420,"1.940.857.514,00",3.936.770,"87.660.597,00",5.336.433,"111.030.267,00"
08/15/2017,111.334.390,"1.805.234.773,00",113.918.930,"1.868.766.088,00",4.136.360,"123.791.094,00",3.506.480,"104.866.956,00"
08/14/2017,118.241.080,"1.758.922.764,00",122.408.710,"1.861.784.089,00",13.041.582,"404.341.044,00",16.336.680,"366.850.890,00"
08/11/2017,108.718.140,"1.717.090.400,00",117.789.560,"1.924.390.327,00",10.160.004,"214.711.681,00",9.051.380,"194.060.687,00"
08/10/2017,130.849.220,"1.898.935.178,00",135.925.470,"1.991.741.983,00",4.252.590,"41.172.551,00",8.952.050,"142.198.748,00"
08/09/2017,222.994.740,"3.300.751.907,00",231.756.070,"3.407.314.876,00",8.612.864,"313.236.737,00",12.243.864,"467.846.687,00"
08/08/2017,159.164.340,"2.459.365.459,00",159.912.350,"2.512.978.286,00",8.500.610,"168.675.420,00",6.008.480,"95.874.174,00"
08/07/2017,143.828.560,"2.358.132.023,00",142.110.370,"2.358.143.647,00",7.314.310,"131.647.462,00",6.742.130,"117.634.467,00"
08/04/2017,131.110.860,"2.239.608.051,00",135.309.630,"2.333.947.287,00",6.786.208,"200.094.997,00",6.676.418,"187.282.723,00"
08/03/2017,141.118.120,"2.431.121.850,00",146.080.160,"2.585.771.637,00",4.959.925,"173.743.146,00",4.025.925,"141.921.446,00"
08/02/2017,137.350.680,"2.338.841.361,00",141.606.590,"2.476.880.042,00",20.140.000,"299.553.400,00",695.000,"19.614.900,00"
08/01/2017,150.440.200,"2.414.962.066,00",150.948.760,"2.512.122.654,00",2.233.000,"58.855.000,00",2.235.000,"58.307.000,00"
07/31/2017,204.736.960,"2.993.724.837,00",215.055.790,"3.272.704.205,00",2.686.140,"105.755.767,00",2.835.310,"115.547.862,00"
07/28/2017,135.860.500,"2.220.017.976,00",134.829.430,"2.283.694.554,00",5.113.590,"162.916.944,00",5.189.910,"183.927.755,00"
07/27/2017,148.345.610,"2.156.593.643,00",149.422.990,"2.216.309.473,00",5.611.470,"136.489.984,00",5.796.470,"137.422.084,00"
07/26/2017,143.583.630,"2.304.094.112,00",146.284.870,"2.323.517.629,00",6.208.136,"102.440.573,00",7.198.522,"98.202.429,00"
07/25/2017,108.615.580,"1.704.541.548,00",112.228.980,"1.733.487.139,00",3.253.114,"77.995.806,00",12.436.524,"232.010.608,00"
07/24/2017,109.769.740,"1.540.460.288,00",116.976.640,"1.739.564.680,00",4.412.118,"144.186.706,00",4.027.118,"123.989.806,00"
07/21/2017,125.765.280,"2.125.150.849,00",123.919.100,"2.098.654.423,00",6.678.820,"95.042.065,00",682.110,"28.392.103,00"
07/20/2017,140.443.100,"2.113.640.414,00",137.764.040,"2.135.770.279,00",761.000,"15.804.850,00",491.000,"10.471.750,00"
07/19/2017,158.226.660,"2.170.280.013,00",161.144.630,"2.284.941.146,00",2.594.570,"50.502.724,00",3.584.450,"99.697.658,00"
07/18/2017,144.358.830,"2.234.107.235,00",148.436.240,"2.326.334.997,00",2.113.380,"37.080.561,00",7.513.582,"141.757.787,00"
07/17/2017,164.194.790,"2.640.936.786,00",163.948.180,"2.646.809.413,00",3.689.930,"39.766.329,00",3.549.930,"36.050.649,00"
07/14/2017,141.463.890,"1.988.075.250,00",143.512.910,"2.048.905.456,00",6.554.390,"144.290.152,00",5.253.160,"121.553.744,00"
07/13/2017,131.370.400,"1.886.200.544,00",136.055.760,"1.994.363.095,00",2.546.530,"58.886.600,00",1.977.470,"60.615.240,00"
07/12/2017,110.220.530,"1.934.614.117,00",118.526.680,"2.094.350.148,00",4.600.420,"64.263.090,00",2.317.720,"50.812.750,00"
07/11/2017,144.746.770,"2.153.725.063,00",152.917.640,"2.259.789.307,00",4.041.188,"54.562.464,00",2.164.188,"34.544.264,00"
07/10/2017,152.995.040,"2.636.609.389,00",159.912.160,"2.730.925.310,00",2.611.825,"71.856.055,00",3.321.825,"76.488.655,00"
07/07/2017,175.772.370,"2.805.147.182,00",188.738.370,"2.972.479.862,00",644.730,"12.451.669,00",751.730,"14.248.569,00"
07/06/2017,151.695.010,"2.260.464.823,00",163.214.520,"2.541.625.390,00",616.000,"10.394.700,00",2.226.000,"23.998.300,00"
07/05/2017,150.654.210,"2.081.673.232,00",154.793.780,"2.219.280.637,00",6.862.431,"154.245.872,00",7.270.340,"167.345.025,00"
07/04/2017,159.659.100,"2.201.062.612,00",168.112.470,"2.300.818.602,00",3.636.580,"46.013.580,00",6.950.531,"61.876.331,00"
07/03/2017,139.070.630,"2.315.310.559,00",144.427.660,"2.489.634.367,00",4.212.076,"60.431.580,00",4.623.480,"54.201.710,00"
06/30/2017,124.533.280,"2.114.494.924,00",139.051.880,"2.588.705.002,00",5.957.970,"115.355.275,00",8.272.267,"84.656.256,00"
06/29/2017,149.778.960,"2.295.419.444,00",156.767.400,"2.475.819.098,00",4.948.060,"72.910.482,00",10.183.060,"137.256.482,00"
06/28/2017,143.806.870,"2.009.846.688,00",147.737.250,"2.182.822.303,00",7.529.368,"129.063.783,00",11.845.928,"251.450.446,00"
06/27/2017,168.146.700,"2.528.427.846,00",170.667.710,"2.709.057.443,00",3.706.656,"31.315.692,00",7.211.000,"87.405.600,00"
06/26/2017,157.544.050,"2.411.049.734,00",159.205.330,"2.505.551.426,00",7.099.630,"121.105.000,00",10.053.052,"155.644.425,00"
06/23/2017,164.871.850,"2.648.416.401,00",162.904.560,"2.779.431.414,00",20.555.650,"348.196.600,00",19.349.750,"302.613.805,00"
06/22/2017,154.130.040,"2.718.993.898,00",154.899.480,"2.754.613.861,00",4.996.800,"52.866.842,00",3.621.220,"62.359.039,00"
06/21/2017,149.378.050,"2.709.354.682,00",150.481.420,"2.746.164.403,00",7.332.260,"120.383.790,00",15.710.870,"134.244.388,00"
06/20/2017,127.255.210,"2.369.300.264,00",132.672.060,"2.491.921.042,00",1.449.398,"39.633.533,00",9.807.732,"143.594.291,00"
06/19/2017,136.323.410,"2.680.253.139,00",138.053.480,"2.735.889.261,00",7.134.173,"85.547.293,00",7.845.466,"88.119.825,00"
06/16/2017,127.378.150,"2.420.851.113,00",108.464.870,"1.935.984.243,00",3.089.940,"51.547.291,00",5.574.550,"124.262.497,00"
06/15/2017,120.608.730,"2.165.503.094,00",127.959.780,"2.372.725.577,00",1.972.453,"35.463.823,00",4.478.483,"49.670.561,00"
06/14/2017,124.075.840,"2.092.939.172,00",130.539.550,"2.308.880.072,00",17.179.316,"286.500.515,00",17.648.191,"326.805.221,00"
06/13/2017,113.413.480,"2.029.692.762,00",115.989.140,"2.077.336.975,00",28.274.285,"571.807.231,00",26.514.358,"539.227.978,00"
06/12/2017,118.664.860,"2.110.164.259,00",121.224.540,"2.133.899.937,00",6.543.930,"201.084.739,00",1.490.201,"74.194.212,00"
06/09/2017,127.169.020,"2.224.160.712,00",128.560.080,"2.270.696.785,00",1.397.440,"32.688.480,00",1.622.440,"54.216.480,00"
06/08/2017,128.485.220,"2.282.795.750,00",126.778.580,"2.271.527.830,00",77.541.954,"1.580.433.298,00",23.536.246,"901.081.734,00"
06/07/2017,142.699.420,"2.731.357.426,00",141.919.430,"2.728.854.560,00",8.879.427,"203.308.192,00",4.718.212,"183.995.375,00"
06/06/2017,127.198.870,"2.407.509.191,00",137.011.290,"2.654.803.126,00",6.451.740,"132.863.944,00",7.230.690,"138.175.609,00"
06/05/2017,118.603.050,"2.043.837.071,00",117.458.340,"2.121.579.498,00",5.822.641,"171.016.938,00",30.030.221,"975.397.733,00"
06/02/2017,114.127.330,"1.915.263.097,00",115.070.150,"1.955.365.797,00",1.210.128,"27.901.839,00",1.295.128,"40.502.839,00"
06/01/2017,102.134.690,"1.750.062.082,00",103.367.620,"1.764.863.312,00",7.688.200,"190.757.490,00",7.819.560,"196.410.479,00"
05/31/2017,134.182.080,"2.326.322.008,00",140.846.350,"2.476.586.085,00",3.296.403,"121.206.684,00",3.541.733,"128.749.040,00"
05/30/2017,185.927.010,"3.217.806.812,00",183.858.050,"3.121.988.041,00",3.875.140,"54.695.758,00",5.119.170,"52.941.625,00"
05/29/2017,185.994.500,"2.891.933.271,00",190.530.570,"2.957.626.440,00",4.766.470,"71.208.750,00",4.953.470,"76.305.050,00"
05/26/2017,133.495.800,"2.419.237.864,00",139.463.560,"2.523.185.427,00",2.456.884,"69.943.299,00",2.336.884,"67.793.299,00"
05/25/2017,146.055.340,"2.760.822.529,00",148.927.130,"2.824.847.788,00",2.640.240,"62.893.288,00",1.620.240,"52.761.588,00"
05/24/2017,152.074.180,"2.823.879.770,00",159.775.700,"2.995.127.862,00",6.670.858,"157.243.411,00",4.823.858,"165.086.911,00"
05/23/2017,212.317.520,"2.896.024.568,00",210.099.480,"2.955.848.937,00",1.398.975,"79.956.170,00",1.398.975,"79.956.170,00"
05/22/2017,188.518.140,"3.392.719.864,00",194.196.390,"3.612.136.204,00",10.072.353,"153.694.927,00",11.889.262,"109.354.541,00"
05/19/2017,164.254.900,"2.739.796.469,00",169.018.880,"2.869.109.945,00",2.578.870,"92.900.717,00",2.471.000,"111.698.500,00"
05/18/2017,165.430.770,"2.634.269.249,00",168.557.070,"2.698.237.345,00",3.945.310,"132.720.093,00",4.643.870,"157.344.643,00"
05/17/2017,158.098.170,"2.496.998.103,00",159.294.820,"2.600.585.237,00",1.927.040,"31.002.160,00",3.229.720,"91.507.492,00"
05/16/2017,232.314.600,"3.325.103.753,00",232.250.720,"3.305.759.522,00",3.564.300,"53.515.950,00",4.749.300,"54.515.200,00"
05/15/2017,189.948.600,"2.704.222.944,00",188.999.250,"2.711.264.777,00",4.404.400,"142.238.400,00",5.546.250,"102.119.150,00"
05/12/2017,138.900.330,"2.262.846.090,00",137.502.550,"2.243.025.871,00",2.363.000,"70.865.000,00",6.650.000,"170.908.950,00"
05/11/2017,136.268.540,"2.257.337.325,00",141.600.130,"2.342.602.470,00",5.151.900,"46.398.760,00",31.866.050,"200.312.132,00"
