Ngày,Tổng KL mua (CP),Tổng GT mua (nghìn VND),Tổng KL bán (CP),Tổng GT bán (nghìn VND),Tổng KL ròng (CP),Tổng GT ròng (nghìn VND)
08/21/2018,6.577.830,"160.573.821,00",22.234.480,"656.553.974,00",-15.656.650,"-495.980.153,00"
08/20/2018,10.281.910,"282.104.726,00",7.956.440,"239.896.564,00",2.325.470,"42.208.162,00"
08/17/2018,8.888.610,"167.981.191,00",6.944.130,"231.042.979,00",1.944.480,"-63.061.788,00"
08/16/2018,9.603.630,"422.550.228,00",10.167.115,"317.242.021,00",-563.485,"105.308.207,00"
08/15/2018,6.278.970,"217.550.827,00",5.354.660,"186.718.716,00",924.310,"30.832.111,00"
08/14/2018,4.763.180,"175.311.352,00",5.514.710,"182.082.319,00",-751.530,"-6.770.967,00"
08/13/2018,9.642.670,"278.932.081,00",7.468.090,"272.607.045,00",2.174.580,"6.325.036,00"
08/10/2018,10.678.820,"281.375.911,00",5.672.740,"136.395.422,00",5.006.080,"144.980.489,00"
08/09/2018,11.484.450,"377.504.834,00",7.821.780,"268.980.474,00",3.662.670,"108.524.360,00"
08/08/2018,4.784.840,"176.534.466,00",6.046.860,"243.295.073,00",-1.262.020,"-66.760.607,00"
08/07/2018,3.986.160,"135.492.381,00",13.746.650,"550.978.039,00",-9.760.490,"-415.485.658,00"
08/06/2018,8.860.807,"313.108.586,00",8.220.150,"259.223.942,00",640.657,"53.884.644,00"
08/03/2018,9.233.800,"257.516.277,00",14.615.793,"316.484.355,00",-5.381.993,"-58.968.078,00"
08/02/2018,4.600.897,"142.111.068,00",3.808.140,"106.025.993,00",792.757,"36.085.075,00"
08/01/2018,6.845.000,"251.608.750,00",6.680.000,"232.940.000,00",165.000,"18.668.750,00"
07/31/2018,12.442.491,"348.075.095,00",6.696.530,"193.264.816,00",5.745.961,"154.810.279,00"
07/30/2018,5.072.450,"195.193.193,00",4.282.850,"146.487.639,00",789.600,"48.705.554,00"
07/27/2018,7.443.570,"208.712.246,00",18.104.830,"453.609.258,00",-10.661.260,"-244.897.012,00"
07/26/2018,7.806.240,"304.146.839,00",11.070.510,"347.540.041,00",-3.264.270,"-43.393.202,00"
07/25/2018,14.412.010,"505.153.656,00",9.175.630,"292.027.468,00",5.236.380,"213.126.188,00"
07/24/2018,19.355.940,"612.688.226,00",8.565.630,"293.077.268,00",10.790.310,"319.610.958,00"
07/23/2018,13.003.220,"426.800.470,00",9.032.740,"204.364.108,00",3.970.480,"222.436.362,00"
07/20/2018,11.924.270,"400.523.726,00",29.384.423,"926.723.664,00",-17.460.153,"-526.199.938,00"
07/19/2018,12.231.860,"320.114.620,00",20.303.530,"482.212.774,00",-8.071.670,"-162.098.154,00"
07/18/2018,5.658.560,"227.462.865,00",27.899.570,"674.062.779,00",-22.241.010,"-446.599.914,00"
07/17/2018,7.219.600,"241.383.654,00",7.923.040,"210.579.215,00",-703.440,"30.804.439,00"
07/16/2018,6.354.190,"230.761.724,00",10.935.220,"246.965.399,00",-4.581.030,"-16.203.675,00"
07/13/2018,5.311.320,"172.871.131,00",5.804.070,"184.693.476,00",-492.750,"-11.822.345,00"
07/12/2018,10.136.410,"285.721.841,00",6.529.640,"174.771.515,00",3.606.770,"110.950.326,00"
07/11/2018,9.192.250,"258.774.744,00",9.788.550,"206.493.051,00",-596.300,"52.281.693,00"
07/10/2018,4.448.810,"121.720.615,00",4.223.850,"122.131.828,00",224.960,"-411.213,00"
07/09/2018,6.020.890,"172.359.545,00",3.859.180,"120.277.488,00",2.161.710,"52.082.057,00"
07/06/2018,4.850.960,"166.977.551,00",9.485.490,"254.678.610,00",-4.634.530,"-87.701.059,00"
07/05/2018,5.865.170,"235.720.440,00",4.550.650,"144.259.794,00",1.314.520,"91.460.646,00"
07/04/2018,3.732.590,"135.591.033,00",6.578.280,"206.652.962,00",-2.845.690,"-71.061.929,00"
07/03/2018,11.436.422,"359.027.636,00",9.936.462,"208.361.446,00",1.499.960,"150.666.190,00"
07/02/2018,15.938.895,"481.208.708,00",7.489.460,"261.661.421,00",8.449.435,"219.547.287,00"
06/29/2018,7.522.590,"179.444.792,00",21.281.180,"393.082.887,00",-13.758.590,"-213.638.095,00"
06/28/2018,6.795.880,"201.987.674,00",8.331.320,"266.703.125,00",-1.535.440,"-64.715.451,00"
06/27/2018,15.808.650,"399.261.213,00",3.337.420,"105.121.375,00",12.471.230,"294.139.838,00"
06/26/2018,9.817.512,"209.220.117,00",24.823.774,"438.070.569,00",-15.006.262,"-228.850.452,00"
06/25/2018,9.907.893,"219.546.673,00",13.551.190,"341.393.104,00",-3.643.297,"-121.846.431,00"
06/22/2018,2.805.590,"94.448.260,00",3.896.940,"164.381.453,00",-1.091.350,"-69.933.193,00"
06/21/2018,4.706.350,"186.769.956,00",8.740.387,"248.363.114,00",-4.034.037,"-61.593.158,00"
06/20/2018,5.412.130,"214.581.618,00",14.572.920,"377.032.413,00",-9.160.790,"-162.450.795,00"
06/19/2018,17.507.720,"441.995.109,00",15.590.810,"453.779.636,00",1.916.910,"-11.784.527,00"
06/18/2018,25.487.770,"485.566.777,00",13.686.500,"295.420.871,00",11.801.270,"190.145.906,00"
06/15/2018,16.548.710,"263.841.280,00",11.484.450,"317.431.131,00",5.064.260,"-53.589.851,00"
06/14/2018,8.442.040,"231.749.541,00",6.211.210,"208.990.569,00",2.230.830,"22.758.972,00"
06/13/2018,6.741.910,"256.029.379,00",8.162.910,"375.164.965,00",-1.421.000,"-119.135.586,00"
06/12/2018,18.792.650,"268.214.758,00",23.930.300,"440.900.630,00",-5.137.650,"-172.685.872,00"
06/11/2018,10.143.940,"273.117.717,00",6.444.740,"256.580.222,00",3.699.200,"16.537.495,00"
06/08/2018,8.349.160,"186.228.536,00",6.168.530,"227.548.562,00",2.180.630,"-41.320.026,00"
06/07/2018,9.515.430,"166.542.499,00",11.548.620,"308.955.375,00",-2.033.190,"-142.412.876,00"
06/06/2018,4.434.400,"210.239.381,00",6.593.780,"314.406.294,00",-2.159.380,"-104.166.913,00"
06/05/2018,5.989.330,"211.272.319,00",6.732.800,"305.367.754,00",-743.470,"-94.095.435,00"
06/04/2018,5.517.850,"224.641.984,00",5.433.730,"287.388.793,00",84.120,"-62.746.809,00"
06/01/2018,11.400.800,"429.930.981,00",12.376.950,"548.450.405,00",-976.150,"-118.519.424,00"
05/31/2018,6.578.580,"256.247.993,00",8.331.440,"274.717.905,00",-1.752.860,"-18.469.912,00"
05/30/2018,6.037.220,"166.464.442,00",7.998.540,"346.837.001,00",-1.961.320,"-180.372.559,00"
05/29/2018,9.907.740,"316.612.819,00",18.271.720,"806.000.281,00",-8.363.980,"-489.387.462,00"
05/28/2018,16.117.650,"461.973.154,00",14.359.130,"492.453.224,00",1.758.520,"-30.480.070,00"
05/25/2018,18.536.800,"459.559.309,00",9.099.860,"366.458.302,00",9.436.940,"93.101.007,00"
05/24/2018,7.667.090,"261.953.898,00",12.344.710,"523.526.787,00",-4.677.620,"-261.572.889,00"
05/23/2018,12.114.850,"537.095.572,00",10.181.240,"383.689.604,00",1.933.610,"153.405.968,00"
05/22/2018,10.555.870,"416.982.108,00",6.042.540,"202.578.555,00",4.513.330,"214.403.553,00"
05/21/2018,8.895.750,"340.709.484,00",4.123.610,"198.051.403,00",4.772.140,"142.658.081,00"
05/18/2018,27.308.610,"2.463.439.985,00",4.709.190,"182.688.626,00",22.599.420,"2.280.751.359,00"
05/17/2018,16.882.055,"842.688.971,00",11.032.420,"615.515.269,00",5.849.635,"227.173.702,00"
05/16/2018,7.791.500,"188.815.553,00",5.651.813,"151.033.728,00",2.139.687,"37.781.825,00"
05/15/2018,11.342.830,"407.580.633,00",23.339.330,"508.358.830,00",-11.996.500,"-100.778.197,00"
05/14/2018,11.175.530,"413.007.457,00",5.032.760,"215.382.999,00",6.142.770,"197.624.458,00"
05/11/2018,13.499.320,"344.891.214,00",7.225.910,"255.611.878,00",6.273.410,"89.279.336,00"
05/10/2018,13.006.930,"353.755.314,00",43.486.927,"1.532.344.253,00",-30.479.997,"-1.178.588.939,00"
05/09/2018,10.922.420,"334.485.393,00",8.666.678,"267.288.129,00",2.255.742,"67.197.264,00"
05/08/2018,10.077.420,"350.932.009,00",6.925.630,"279.280.350,00",3.151.790,"71.651.659,00"
05/07/2018,14.822.200,"425.870.418,00",5.217.520,"181.766.341,00",9.604.680,"244.104.077,00"
05/04/2018,12.309.410,"353.655.358,00",7.815.520,"239.573.937,00",4.493.890,"114.081.421,00"
05/03/2018,13.776.630,"447.749.411,00",6.868.240,"341.785.620,00",6.908.390,"105.963.791,00"
05/02/2018,9.612.170,"286.795.546,00",8.342.730,"298.586.402,00",1.269.440,"-11.790.856,00"
04/27/2018,16.770.550,"473.070.397,00",15.392.550,"597.665.077,00",1.378.000,"-124.594.680,00"
04/26/2018,14.959.650,"607.183.923,00",7.238.224,"327.508.568,00",7.721.426,"279.675.355,00"
04/24/2018,14.978.850,"347.102.247,00",6.782.430,"293.832.911,00",8.196.420,"53.269.336,00"
04/23/2018,8.603.550,"352.967.174,00",9.062.080,"296.760.882,00",-458.530,"56.206.292,00"
04/20/2018,8.339.710,"410.023.614,00",8.726.600,"437.581.861,00",-386.890,"-27.558.247,00"
04/19/2018,8.982.830,"405.481.222,00",14.301.690,"547.021.812,00",-5.318.860,"-141.540.590,00"
04/18/2018,6.984.520,"305.726.408,00",6.085.070,"244.975.725,00",899.450,"60.750.683,00"
04/17/2018,5.799.920,"326.609.294,00",10.595.460,"372.289.164,00",-4.795.540,"-45.679.870,00"
04/16/2018,6.570.190,"235.651.993,00",29.125.997,"2.382.735.339,00",-22.555.807,"-2.147.083.346,00"
04/13/2018,11.997.705,"471.761.082,00",23.090.970,"1.759.179.174,00",-11.093.265,"-1.287.418.092,00"
04/12/2018,6.655.230,"317.180.705,00",4.878.470,"200.761.833,00",1.776.760,"116.418.872,00"
04/11/2018,12.577.330,"507.447.700,00",6.799.200,"279.501.400,00",5.778.130,"227.946.300,00"
04/10/2018,14.735.060,"478.353.072,00",7.889.606,"337.767.580,00",6.845.454,"140.585.492,00"
04/09/2018,7.607.590,"248.953.745,00",8.976.860,"456.005.818,00",-1.369.270,"-207.052.073,00"
04/06/2018,20.291.240,"511.147.166,00",13.407.700,"331.176.522,00",6.883.540,"179.970.644,00"
04/05/2018,15.812.848,"566.186.347,00",22.198.681,"645.786.674,00",-6.385.833,"-79.600.327,00"
04/04/2018,12.920.670,"1.254.248.530,00",6.808.990,"253.998.499,00",6.111.680,"1.000.250.031,00"
04/03/2018,19.257.370,"418.721.388,00",16.348.440,"419.644.448,00",2.908.930,"-923.060,00"
04/02/2018,16.802.790,"517.374.911,00",16.926.720,"455.987.284,00",-123.930,"61.387.627,00"
03/30/2018,19.996.030,"356.291.278,80",21.848.720,"478.990.376,60",-1.852.690,"-122.699.097,80"
03/29/2018,14.413.710,"1.244.029.288,00",10.209.130,"295.813.953,00",4.204.580,"948.215.335,00"
03/28/2018,17.403.500,"489.448.976,70",15.744.673,"558.326.562,10",1.658.827,"-68.877.585,40"
03/27/2018,13.034.370,"336.370.696,00",14.837.209,"433.230.620,00",-1.802.839,"-96.859.924,00"
03/26/2018,18.567.320,"1.343.339.068,00",11.343.570,"399.735.731,00",7.223.750,"943.603.337,00"
03/23/2018,14.279.580,"432.904.224,00",22.492.566,"572.234.962,00",-8.212.986,"-139.330.738,00"
03/22/2018,14.240.950,"386.576.656,00",11.099.620,"401.120.831,00",3.141.330,"-14.544.175,00"
03/21/2018,11.684.840,"291.495.328,00",8.911.190,"298.598.911,00",2.773.650,"-7.103.583,00"
03/20/2018,16.357.880,"378.751.528,00",10.150.130,"324.036.528,00",6.207.750,"54.715.000,00"
03/19/2018,33.933.052,"708.001.714,00",20.466.612,"482.481.551,00",13.466.440,"225.520.163,00"
03/16/2018,25.463.917,"663.920.634,00",27.624.457,"594.784.246,00",-2.160.540,"69.136.388,00"
03/15/2018,7.714.090,"275.226.906,00",20.554.250,"633.561.706,00",-12.840.160,"-358.334.800,00"
03/14/2018,12.770.970,"292.027.268,00",11.860.780,"370.353.179,00",910.190,"-78.325.911,00"
03/13/2018,5.642.710,"242.615.838,00",12.078.840,"418.741.604,00",-6.436.130,"-176.125.766,00"
03/12/2018,20.743.240,"469.000.788,00",22.256.690,"485.717.636,00",-1.513.450,"-16.716.848,00"
03/09/2018,8.885.790,"400.688.918,00",9.547.040,"469.980.399,00",-661.250,"-69.291.481,00"
03/08/2018,6.277.060,"338.392.157,00",5.163.410,"227.733.056,00",1.113.650,"110.659.101,00"
03/07/2018,15.300.260,"365.257.643,00",11.349.466,"315.824.772,00",3.950.794,"49.432.871,00"
03/06/2018,6.755.880,"193.494.324,00",19.167.433,"585.654.320,00",-12.411.553,"-392.159.996,00"
03/05/2018,12.595.270,"449.336.382,00",10.807.710,"426.911.514,00",1.787.560,"22.424.868,00"
03/02/2018,7.664.470,"321.179.865,00",12.460.290,"471.327.544,00",-4.795.820,"-150.147.679,00"
03/01/2018,11.658.110,"375.075.153,00",12.609.590,"613.954.894,00",-951.480,"-238.879.741,00"
02/28/2018,8.768.510,"369.929.214,00",11.987.230,"543.545.138,00",-3.218.720,"-173.615.924,00"
02/27/2018,8.538.740,"279.967.086,00",13.435.800,"383.603.357,00",-4.897.060,"-103.636.271,00"
02/26/2018,11.921.000,"665.192.622,00",14.068.250,"513.494.696,00",-2.147.250,"151.697.926,00"
02/23/2018,10.930.470,"387.008.712,00",8.025.760,"409.403.821,00",2.904.710,"-22.395.109,00"
02/22/2018,6.266.150,"253.273.985,00",7.652.170,"390.083.721,00",-1.386.020,"-136.809.736,00"
02/21/2018,6.637.200,"324.429.502,00",8.609.930,"293.425.558,00",-1.972.730,"31.003.944,00"
02/13/2018,5.637.850,"224.617.980,00",15.433.540,"295.703.566,00",-9.795.690,"-71.085.586,00"
02/12/2018,7.555.750,"255.742.383,00",8.168.380,"381.704.202,00",-612.630,"-125.961.819,00"
02/09/2018,25.671.088,"630.691.812,00",14.594.290,"517.175.833,00",11.076.798,"113.515.979,00"
02/08/2018,11.241.120,"251.782.517,00",7.645.880,"357.731.442,00",3.595.240,"-105.948.925,00"
02/07/2018,20.338.841,"596.628.630,00",23.593.841,"706.196.910,00",-3.255.000,"-109.568.280,00"
02/06/2018,33.003.250,"1.054.335.219,00",15.618.850,"522.698.422,00",17.384.400,"531.636.797,00"
02/05/2018,13.434.500,"588.737.226,00",16.555.670,"481.911.715,00",-3.121.170,"106.825.511,00"
02/02/2018,12.871.150,"431.081.757,00",15.764.220,"480.198.388,00",-2.893.070,"-49.116.631,00"
02/01/2018,20.836.203,"574.866.561,00",28.209.443,"629.824.201,00",-7.373.240,"-54.957.640,00"
01/31/2018,9.271.610,"358.929.184,00",14.136.670,"421.976.620,00",-4.865.060,"-63.047.436,00"
01/30/2018,23.152.124,"715.132.592,00",32.062.134,"776.332.579,00",-8.910.010,"-61.199.987,00"
01/29/2018,13.447.950,"664.569.404,00",9.621.530,"338.097.151,00",3.826.420,"326.472.253,00"
01/26/2018,13.220.770,"710.064.613,00",12.029.660,"367.545.232,00",1.191.110,"342.519.381,00"
01/25/2018,31.830.500,"1.031.609.139,00",21.388.808,"910.683.481,00",10.441.692,"120.925.658,00"
01/22/2018,8.690.380,"387.495.195,00",16.047.470,"508.028.158,00",-7.357.090,"-120.532.963,00"
01/19/2018,16.039.710,"1.192.618.664,00",58.175.727,"1.903.796.940,00",-42.136.017,"-711.178.276,00"
01/18/2018,13.855.582,"588.399.321,00",14.340.258,"408.103.622,00",-484.676,"180.295.699,00"
01/17/2018,9.636.780,"510.934.779,00",19.791.970,"619.525.263,00",-10.155.190,"-108.590.484,00"
01/16/2018,11.864.750,"579.700.818,00",20.186.810,"566.753.909,00",-8.322.060,"12.946.909,00"
01/15/2018,9.099.350,"300.358.240,00",20.611.070,"561.108.264,00",-11.511.720,"-260.750.024,00"
01/12/2018,12.115.880,"457.586.401,00",21.804.980,"584.189.719,00",-9.689.100,"-126.603.318,00"
01/11/2018,9.133.080,"351.714.912,00",17.106.900,"446.489.699,00",-7.973.820,"-94.774.787,00"
01/10/2018,9.007.620,"358.026.539,00",43.062.060,"926.225.584,00",-34.054.440,"-568.199.045,00"
01/09/2018,14.280.440,"379.144.923,00",26.648.270,"488.039.302,00",-12.367.830,"-108.894.379,00"
01/08/2018,5.455.280,"199.888.991,00",36.054.923,"1.021.838.013,00",-30.599.643,"-821.949.022,00"
01/05/2018,10.514.470,"375.565.706,00",17.811.030,"466.102.217,00",-7.296.560,"-90.536.511,00"
01/04/2018,9.173.890,"373.655.243,00",25.079.910,"636.204.116,00",-15.906.020,"-262.548.873,00"
01/03/2018,9.104.270,"342.798.950,00",16.136.300,"441.171.287,00",-7.032.030,"-98.372.337,00"
01/02/2018,10.279.600,"559.260.930,00",12.162.900,"505.358.559,00",-1.883.300,"53.902.371,00"
12/29/2017,10.720.400,"361.481.680,00",15.861.290,"788.687.908,00",-5.140.890,"-427.206.228,00"
12/28/2017,5.130.850,"195.483.731,00",17.768.140,"497.366.814,00",-12.637.290,"-301.883.083,00"
12/27/2017,32.175.710,"658.891.610,00",35.842.309,"603.090.217,00",-3.666.599,"55.801.393,00"
12/26/2017,15.880.740,"411.567.297,00",24.909.249,"560.793.252,00",-9.028.509,"-149.225.955,00"
12/25/2017,26.839.370,"537.947.004,00",21.842.300,"403.872.401,00",4.997.070,"134.074.603,00"
12/22/2017,12.686.420,"346.320.026,00",17.046.360,"349.546.194,00",-4.359.940,"-3.226.168,00"
12/21/2017,21.891.210,"714.165.425,00",40.451.263,"957.721.456,00",-18.560.053,"-243.556.031,00"
12/20/2017,7.593.744,"386.440.494,00",12.902.684,"414.959.209,00",-5.308.940,"-28.518.715,00"
12/19/2017,14.133.720,"456.643.443,00",23.729.810,"488.286.992,00",-9.596.090,"-31.643.549,00"
12/18/2017,12.431.370,"286.387.137,00",17.401.200,"348.210.036,00",-4.969.830,"-61.822.899,00"
12/15/2017,19.592.550,"476.163.530,00",9.598.150,"497.486.209,00",9.994.400,"-21.322.679,00"
12/14/2017,16.281.870,"300.190.796,00",11.483.030,"348.587.007,00",4.798.840,"-48.396.211,00"
12/13/2017,10.831.580,"246.064.282,00",12.471.190,"301.529.932,00",-1.639.610,"-55.465.650,00"
12/12/2017,12.218.320,"342.959.864,00",14.277.540,"391.307.741,00",-2.059.220,"-48.347.877,00"
12/11/2017,8.573.870,"282.482.959,00",7.197.080,"266.078.351,00",1.376.790,"16.404.608,00"
12/08/2017,6.220.200,"161.058.984,00",15.327.380,"445.239.446,00",-9.107.180,"-284.180.462,00"
12/07/2017,8.135.880,"340.389.021,00",29.830.465,"633.188.016,00",-21.694.585,"-292.798.995,00"
12/06/2017,9.609.960,"367.410.854,00",13.457.500,"539.487.057,00",-3.847.540,"-172.076.203,00"
12/05/2017,10.706.060,"422.633.150,00",15.288.210,"477.239.424,00",-4.582.150,"-54.606.274,00"
12/04/2017,8.228.790,"449.072.886,00",18.259.080,"481.177.107,00",-10.030.290,"-32.104.221,00"
12/01/2017,6.408.440,"320.279.093,00",22.119.520,"544.397.573,00",-15.711.080,"-224.118.480,00"
11/30/2017,7.208.010,"288.243.571,00",23.568.930,"524.291.041,00",-16.360.920,"-236.047.470,00"
11/29/2017,7.698.760,"371.894.872,00",19.476.910,"498.658.052,00",-11.778.150,"-126.763.180,00"
11/28/2017,36.551.000,"815.803.059,00",14.212.650,"367.846.864,00",22.338.350,"447.956.195,00"
11/27/2017,9.859.810,"207.575.480,00",17.577.330,"452.424.677,00",-7.717.520,"-244.849.197,00"
11/24/2017,7.412.560,"326.607.676,00",14.749.010,"451.436.677,00",-7.336.450,"-124.829.001,00"
11/23/2017,9.278.440,"322.397.647,00",14.497.760,"442.517.508,00",-5.219.320,"-120.119.861,00"
11/22/2017,15.120.443,"451.696.798,00",13.519.330,"429.053.756,00",1.601.113,"22.643.042,00"
11/21/2017,13.543.740,"523.251.303,00",10.814.830,"332.474.913,00",2.728.910,"190.776.390,00"
11/20/2017,13.173.043,"365.295.416,00",11.212.133,"366.822.340,00",1.960.910,"-1.526.924,00"
11/17/2017,9.478.880,"378.303.766,00",9.932.980,"289.028.803,00",-454.100,"89.274.963,00"
11/16/2017,10.113.940,"324.622.849,00",11.132.580,"540.300.957,00",-1.018.640,"-215.678.108,00"
11/15/2017,6.233.170,"178.206.000,00",20.320.240,"582.134.500,00",-14.087.070,"-403.928.500,00"
11/14/2017,14.831.900,"388.795.821,00",6.441.600,"316.847.937,00",8.390.300,"71.947.884,00"
11/13/2017,26.077.710,"911.890.393,00",27.317.760,"998.894.245,00",-1.240.050,"-87.003.852,00"
11/10/2017,7.383.760,"280.816.032,00",8.039.540,"270.750.765,00",-655.780,"10.065.267,00"
11/09/2017,5.945.890,"365.989.095,00",5.707.380,"215.128.220,00",238.510,"150.860.875,00"
11/08/2017,9.620.244,"689.459.890,00",8.727.930,"368.079.876,00",892.314,"321.380.014,00"
11/07/2017,7.832.560,"268.394.525,00",9.110.570,"219.266.536,00",-1.278.010,"49.127.989,00"
11/06/2017,4.540.730,"278.613.335,00",8.616.980,"277.718.744,00",-4.076.250,"894.591,00"
11/03/2017,11.494.580,"476.125.963,00",29.205.060,"721.823.138,00",-17.710.480,"-245.697.175,00"
11/02/2017,10.960.100,"429.942.713,00",5.625.120,"262.431.433,00",5.334.980,"167.511.280,00"
11/01/2017,7.382.135,"402.549.873,00",9.831.400,"450.690.058,00",-2.449.265,"-48.140.185,00"
10/31/2017,8.008.630,"338.038.961,00",12.170.570,"518.849.024,00",-4.161.940,"-180.810.063,00"
10/30/2017,6.451.450,"302.590.701,00",12.037.120,"285.640.653,00",-5.585.670,"16.950.048,00"
10/27/2017,6.288.550,"313.623.214,00",12.045.530,"306.962.224,00",-5.756.980,"6.660.990,00"
10/26/2017,9.546.083,"395.174.563,00",7.194.440,"337.040.793,00",2.351.643,"58.133.770,00"
10/25/2017,6.482.388,"226.491.413,00",13.883.555,"511.375.247,00",-7.401.167,"-284.883.834,00"
10/24/2017,10.641.120,"369.126.452,00",11.871.470,"338.677.641,00",-1.230.350,"30.448.811,00"
10/23/2017,8.439.010,"538.540.639,00",14.110.720,"404.077.356,00",-5.671.710,"134.463.283,00"
10/20/2017,9.817.660,"748.394.158,00",11.006.534,"435.881.532,00",-1.188.874,"312.512.626,00"
10/19/2017,9.552.330,"647.982.339,00",4.745.810,"110.478.395,00",4.806.520,"537.503.944,00"
10/18/2017,10.370.050,"431.251.954,00",7.009.770,"234.976.929,00",3.360.280,"196.275.025,00"
10/17/2017,4.545.480,"193.308.335,00",5.333.880,"165.970.616,00",-788.400,"27.337.719,00"
10/16/2017,6.309.980,"210.442.080,00",13.936.160,"378.640.003,00",-7.626.180,"-168.197.923,00"
10/13/2017,7.898.630,"280.758.925,00",6.047.900,"217.428.541,00",1.850.730,"63.330.384,00"
10/12/2017,8.990.640,"265.826.390,00",6.718.520,"186.631.654,00",2.272.120,"79.194.736,00"
10/11/2017,16.635.290,"436.674.083,00",7.839.340,"187.210.388,00",8.795.950,"249.463.695,00"
10/10/2017,5.205.990,"227.862.788,00",10.347.690,"236.135.448,00",-5.141.700,"-8.272.660,00"
10/09/2017,12.987.620,"237.371.417,00",14.790.010,"248.592.143,00",-1.802.390,"-11.220.726,00"
10/06/2017,6.112.850,"163.449.464,00",13.974.440,"199.440.271,00",-7.861.590,"-35.990.807,00"
10/05/2017,8.401.680,"300.803.719,00",9.533.710,"244.107.305,00",-1.132.030,"56.696.414,00"
10/04/2017,5.377.800,"184.973.809,00",7.147.210,"209.045.523,00",-1.769.410,"-24.071.714,00"
10/03/2017,5.276.220,"208.136.952,00",4.022.360,"147.552.676,00",1.253.860,"60.584.276,00"
10/02/2017,14.586.029,"564.720.176,00",4.147.370,"98.713.782,00",10.438.659,"466.006.394,00"
09/29/2017,8.061.810,"206.510.170,00",7.357.060,"267.859.729,00",704.750,"-61.349.559,00"
09/28/2017,6.970.490,"181.842.109,00",10.188.160,"395.524.444,00",-3.217.670,"-213.682.335,00"
09/27/2017,4.852.130,"307.437.962,00",8.168.480,"387.286.670,00",-3.316.350,"-79.848.708,00"
09/26/2017,8.882.680,"450.561.016,00",5.447.220,"246.410.136,00",3.435.460,"204.150.880,00"
09/25/2017,4.085.630,"255.644.415,00",8.533.618,"309.208.519,00",-4.447.988,"-53.564.104,00"
09/22/2017,6.883.510,"357.109.378,00",23.706.110,"650.829.200,00",-16.822.600,"-293.719.822,00"
09/21/2017,8.819.020,"673.035.820,00",7.772.910,"283.546.279,00",1.046.110,"389.489.541,00"
09/20/2017,6.529.410,"332.943.907,00",5.670.570,"190.566.238,00",858.840,"142.377.669,00"
09/19/2017,7.499.760,"269.530.144,00",7.696.830,"290.342.956,00",-197.070,"-20.812.812,00"
09/18/2017,7.597.230,"271.471.815,00",5.467.910,"162.174.420,00",2.129.320,"109.297.395,00"
09/15/2017,8.131.660,"323.885.238,00",15.014.800,"317.367.548,00",-6.883.140,"6.517.690,00"
09/14/2017,6.586.870,"195.228.989,00",16.893.910,"508.971.294,00",-10.307.040,"-313.742.305,00"
09/13/2017,5.926.700,"335.825.317,00",11.293.970,"339.923.449,00",-5.367.270,"-4.098.132,00"
09/12/2017,10.543.730,"409.255.252,00",18.191.297,"540.652.824,00",-7.647.567,"-131.397.572,00"
09/11/2017,6.404.100,"324.791.486,00",4.261.480,"219.681.787,00",2.142.620,"105.109.699,00"
09/08/2017,8.902.800,"286.904.506,00",4.313.580,"114.039.197,00",4.589.220,"172.865.309,00"
09/07/2017,6.121.080,"250.613.223,00",6.255.774,"294.151.131,00",-134.694,"-43.537.908,00"
09/06/2017,6.623.370,"274.738.792,00",6.729.600,"379.918.080,00",-106.230,"-105.179.288,00"
09/05/2017,3.248.530,"151.285.920,00",8.589.460,"236.694.469,00",-5.340.930,"-85.408.549,00"
09/01/2017,8.510.370,"277.729.465,00",6.980.550,"310.519.349,00",1.529.820,"-32.789.884,00"
08/31/2017,6.305.480,"218.317.943,00",14.721.880,"476.466.892,00",-8.416.400,"-258.148.949,00"
08/30/2017,7.240.760,"170.508.785,00",21.998.830,"369.090.767,00",-14.758.070,"-198.581.982,00"
08/29/2017,6.410.520,"249.873.311,00",22.045.500,"382.662.811,00",-15.634.980,"-132.789.500,00"
08/28/2017,16.964.070,"398.707.651,00",14.040.220,"327.953.815,00",2.923.850,"70.753.836,00"
08/25/2017,33.829.388,"535.355.453,00",10.218.718,"216.726.794,00",23.610.670,"318.628.659,00"
08/24/2017,22.994.480,"361.720.889,00",8.933.350,"193.778.742,00",14.061.130,"167.942.147,00"
08/23/2017,8.745.440,"198.374.334,00",8.444.710,"235.888.122,00",300.730,"-37.513.788,00"
08/22/2017,7.922.090,"209.213.553,00",4.727.150,"129.004.991,00",3.194.940,"80.208.562,00"
08/21/2017,9.154.010,"310.108.346,00",15.748.639,"422.175.361,00",-6.594.629,"-112.067.015,00"
08/18/2017,17.592.713,"347.456.131,00",29.953.438,"391.210.191,00",-12.360.725,"-43.754.060,00"
08/17/2017,7.414.070,"188.267.005,00",21.827.690,"825.832.949,00",-14.413.620,"-637.565.944,00"
08/16/2017,8.689.040,"242.046.643,00",9.721.477,"234.953.367,00",-1.032.437,"7.093.276,00"
08/15/2017,4.267.600,"122.790.437,00",3.217.460,"91.423.153,00",1.050.140,"31.367.284,00"
08/14/2017,12.416.100,"255.717.470,00",12.360.742,"333.694.320,00",55.358,"-77.976.850,00"
08/11/2017,5.927.840,"168.709.748,00",5.495.794,"228.362.594,00",432.046,"-59.652.846,00"
08/10/2017,11.296.760,"368.262.372,00",7.251.480,"170.286.087,00",4.045.280,"197.976.285,00"
